age,men,women,total
0,1901.52552803,1901.52552803,3803.05105607
1,1887.41181117,1889.0858581,3776.49766927
2,1887.78961546,1889.53960023,3777.32921569
3,1888.56698271,1890.39332502,3778.96030773
4,1889.74295773,1891.6461243,3781.38908203
5,1870.70304896,1872.66196783,3743.36501679
6,1860.05169448,1862.07395235,3722.12564683
7,1848.99262231,1851.0769094,3700.06953171
8,1837.94146975,1840.08691242,3678.02838217
9,1826.89824273,1829.10396823,3656.00221096
10,1818.32962899,1820.59784247,3638.92747146
11,1807.41145869,1809.77465435,3617.18611304
12,1796.51496992,1798.97187182,3595.48684174
13,1785.64017356,1788.18950955,3573.82968311
14,1774.78708046,1777.42758221,3552.21466268
15,1772.17559364,1774.91872009,3547.09431373
16,1800.5584425,1803.95901409,3604.51745659
17,1785.58679707,1789.56771026,3575.15450733
18,1770.65724588,1775.20860801,3545.86585389
19,1755.76977373,1760.88173004,3516.65150377
20,2159.26602688,2346.72163722,4505.9876641
21,2136.7100469,2215.38833571,4352.09838261
22,2151.67752677,2230.24623299,4381.92375976
23,2150.45067799,2230.20161557,4380.65229356
24,2149.22452873,2230.15699904,4379.38152778
25,2147.99907861,2230.11238341,4378.11146202
26,2019.82041496,2142.62432276,4162.44473772
27,2018.10327569,2142.19574218,4160.29901787
28,2016.38759624,2141.76724733,4158.15484357
29,2014.67337537,2141.33883819,4156.01221356
30,2012.96061183,2140.91051474,4153.87112657
31,1965.60599065,2138.81063107,4104.41662172
32,1963.48271152,2137.99776923,4101.48048075
33,1961.36172599,2137.18521632,4098.54694232
34,1959.24303159,2136.37297223,4095.61600382
35,1526.55442644,1594.82184905,3121.37627549
36,1764.82506786,1820.16970597,3584.99477384
37,1763.02384755,1819.40502823,3582.42887578
38,1761.2244656,1818.64067175,3579.86513735
39,1759.42692014,1817.87663638,3577.30355652
40,1757.6312093,1817.11292198,3574.74413129
41,1877.07654775,1997.93094999,3875.00749774
42,1874.63417453,1996.25218436,3870.88635889
43,1872.19497922,1994.57482932,3866.76980853
44,1869.75895769,1992.89888368,3862.65784136
45,1867.3261058,1991.22434625,3858.55045205
46,1827.57198836,2002.61222471,3830.18421307
47,1823.5655191,2000.00796942,3823.57348852
48,1819.56783298,1997.40710077,3816.97493374
49,1815.57891072,1994.80961437,3810.38852509
50,1858.53597063,2021.47477507,3880.0107457
51,1648.68823507,1761.5282876,3410.21652267
52,1642.79487457,1757.91527584,3400.71015041
53,1636.92258033,1754.30967461,3391.23225494
54,1631.07127705,1750.71146871,3381.78274576
55,1625.2408897,1747.12064297,3372.36153267
56,1464.06464278,1517.94346621,2982.008109
57,1455.54453944,1512.45990664,2968.00444609
58,1447.07401872,1506.99615639,2954.07017511
59,1438.65279207,1501.5521439,2940.20493597
60,1430.28057263,1496.12779786,2926.40837049
61,1364.03224181,1509.6193755,2873.65161731
62,1351.89305067,1500.8989304,2852.79198107
63,1339.86189214,1492.22885969,2832.09075183
64,1327.93780479,1483.60887238,2811.54667717
65,1316.11983573,1475.03867917,2791.1585149
66,1540.64570794,1562.24355631,3102.88926424
67,1515.29775139,1546.98681314,3062.28456453
68,1490.36684004,1531.87906609,3022.24590613
69,1465.84611233,1516.91886006,2982.76497238
70,1441.72881957,1502.10475418,2943.83357375
71,1192.78489025,1428.0693522,2620.85424245
72,1161.70524175,1404.97524169,2566.68048343
73,1131.43541617,1382.25459899,2513.69001516
74,1101.95431248,1359.90138454,2461.85569702
75,1073.24137943,1337.90965647,2411.1510359
76,852.477676667,1127.77819812,1980.25587479
77,815.271529982,1097.77433705,1913.04586703
78,779.689235029,1068.56871067,1848.2579457
79,745.659919258,1040.14008242,1785.80000168
80,713.115803333,1012.46778074,1725.58358407
81,451.508051059,687.516447479,1139.02449854
82,396.419256664,621.04870123,1017.46795789
83,348.051882321,561.006926764,909.058809085
84,305.585843146,506.769873688,812.355716834
85,246.144605493,319.155596042,565.300201535
86,149.73497858,201.552768867,351.287747446
87,132.610889392,182.890248928,315.50113832
88,117.445156451,165.955761069,283.40091752
89,104.013816942,150.589300378,254.60311732
90,92.1185210334,136.645677392,228.764198425
91,49.5028634981,82.8204540284,132.323317526
92,44.3468472477,75.7123946803,120.059241928
93,39.7278606093,69.2143840006,108.94224461
94,35.58996877,63.2740646074,98.8640333774
95,31.8830628587,57.8435726873,89.726635546
96,16.2222505698,34.0731822885,50.2954328583
97,14.8384955356,31.537407133,46.3759026686
98,13.5727745551,29.190348006,42.7631225611
99,12.4150193449,27.0179603896,39.4329797345
