age,men,women,total
0,1804.67085449,1804.67085449,3609.34170899
1,1779.9954679,1781.57424149,3561.56970939
2,1777.16298944,1778.8104231,3555.97341254
3,1806.14966661,1807.89630709,3614.04597369
4,1791.65127534,1793.45565344,3585.10692878
5,1777.18656724,1779.04755972,3556.23412696
6,1763.02005807,1764.93682264,3527.95688071
7,2169.13709323,2352.45523315,4521.59232638
8,2148.02483962,2221.1787028,4369.20354242
9,2164.63037756,2236.45568111,4401.08605867
10,2164.95517605,2236.79124342,4401.74641947
11,2165.21505383,2237.1044819,4402.31953573
12,2165.47496281,2237.41776425,4402.89272706
13,2037.92488435,2150.05167806,4187.97656241
14,2037.86373621,2150.03017475,4187.89391096
15,2037.8025899,2150.00867165,4187.81126155
16,2036.90580431,2149.7076313,4186.61343561
17,2036.00941337,2149.4066331,4185.41604647
18,1989.44631492,2147.83552003,4137.28183495
19,1988.63047876,2147.55626232,4136.18674108
20,1987.81497716,2147.27704091,4135.09201808
21,1986.44311045,2146.93342848,4133.37653894
22,1548.3519049,1603.05810428,3151.41000918
23,1791.35156381,1830.28376652,3621.63533033
24,1790.84967922,1830.22884318,3621.0785224
25,1790.34793525,1830.17392148,3620.52185673
26,1789.61344455,1830.06408139,3619.67752594
27,1788.87925519,1829.95424789,3618.83350308
28,1912.68828277,2013.68171651,3926.36999928
29,1912.4394118,2013.62128793,3926.06069973
30,1912.19057321,2013.56086117,3925.75143437
31,1911.44415457,2013.11774484,3924.56189941
32,1910.6980273,2012.67472603,3923.37275333
33,1873.64131311,2026.43579393,3900.07710704
34,1873.15366897,2026.05064403,3899.204313
35,1872.66615175,2025.66556733,3898.33171908
36,1871.52265904,2024.936087,3896.45874604
37,1918.84007947,2053.93598936,3972.77606883
38,1707.69113581,1793.1887559,3500.87989171
39,1707.09267789,1792.88375521,3499.9764331
40,1706.49442969,1792.5788064,3499.07323609
41,1704.93952949,1791.46682931,3496.4063588
42,1703.38604606,1790.35554201,3493.74158806
43,1542.57639147,1560.44369118,3103.02008265
44,1541.71113833,1559.74100667,3101.452145
45,1540.84637052,1559.03863858,3099.8850091
46,1538.40785848,1557.57213037,3095.97998885
47,1535.97320558,1556.10700163,3092.08020721
48,1476.47179998,1578.4874727,3054.95927268
49,1474.96249336,1577.71313109,3052.67562445
50,1473.45472962,1576.93916934,3050.39389895
51,1469.52673773,1574.68157267,3044.2083104
52,1465.60921724,1572.42720804,3038.03642528
53,1741.46682666,1680.23070783,3421.69753449
54,1738.60162377,1678.64871231,3417.25033608
55,1735.74113494,1677.06820629,3412.80934123
56,1728.37530562,1672.5831235,3400.95842912
57,1721.0407341,1668.11003543,3389.15076953
58,1458.15637355,1609.16464304,3067.32101659
59,1454.36134265,1606.37361527,3060.73495791
60,1450.57618877,1603.58742841,3054.16361718
61,1441.50963208,1596.60992679,3038.11955887
62,1432.49974421,1589.66278556,3022.16252977
63,1185.41298616,1373.00663554,2558.4196217
64,1181.07768236,1369.40761243,2550.48529478
65,1176.75823367,1365.81802332,2542.576257
66,1162.32973796,1356.10627118,2518.43600915
67,1148.07815326,1346.46357519,2494.54172845
68,820.769042996,1007.61519356,1828.38423656
69,813.681213092,1003.07981418,1816.76102727
70,806.654590823,998.564848998,1805.21943982
71,790.577454944,986.709851394,1777.28730634
72,710.835466177,679.753986539,1390.58945272
73,482.691445741,469.579028241,952.270473982
74,477.191936925,466.102142797,943.294079722
75,471.75508635,462.65100112,934.40608747
76,456.765979015,453.567575808,910.333554823
77,442.253121635,444.662489277,886.915610912
78,259.821751845,291.178239572,550.999991417
79,254.465652505,287.590809718,542.056462223
80,249.219966555,284.047578403,533.267544957
81,223.262231857,259.669215972,482.931447829
82,200.008148877,237.383124696,437.391273573
83,101.765075754,139.832277023,241.597352776
84,93.0845332316,129.425758165,222.510291397
85,85.1444394136,119.793707385,204.938146799
86,77.8816341596,110.878487656,188.760121816
87,71.2383448778,102.626751382,173.865096259
88,11.9741635027,27.0592155262,39.0333790289
89,11.9741635027,27.0592155262,39.0333790289
90,11.9741635027,27.0592155262,39.0333790289
91,11.9741635027,27.0592155262,39.0333790289
92,11.9741635027,27.0592155262,39.0333790289
93,11.9741635027,27.0592155262,39.0333790289
94,11.9741635027,27.0592155262,39.0333790289
95,11.9741635027,27.0592155262,39.0333790289
96,11.9741635027,27.0592155262,39.0333790289
97,11.9741635027,27.0592155262,39.0333790289
98,11.9741635027,27.0592155262,39.0333790289
99,11.9741635027,27.0592155262,39.0333790289
