age,men,women,total
0,1825.94357319,1825.94357319,3651.88714637
1,1801.06647844,1802.66394105,3603.73041948
2,1789.94926788,1791.60855445,3581.55782233
3,1778.85645307,1780.57669959,3559.43315266
4,1776.0257871,1777.81442872,3553.84021583
5,1804.99391577,1806.88402689,3611.87794266
6,1790.77346368,1792.7204019,3583.49386558
7,1776.58237517,1778.58503742,3555.16741259
8,1762.4206822,1764.4779689,3526.89865109
9,2168.3996493,2351.84363455,4520.24328385
10,2147.29457326,2220.60123388,4367.89580713
11,2163.82953792,2235.85187878,4399.6814167
12,2164.08928058,2236.16498571,4400.25426629
13,2164.34905442,2236.47813649,4400.82719091
14,2164.60885944,2236.79133113,4401.40019057
15,2037.10979591,2149.44970573,4186.55950165
16,2036.2133152,2149.14874365,4185.36205885
17,2035.31722901,2148.84782371,4184.16505271
18,2034.42153716,2148.5469459,4182.96848305
19,2033.52623948,2148.24611021,4181.7723497
20,1987.01993068,2146.67584543,4133.69577611
21,1985.64861267,2146.3323292,4131.98094187
22,1984.27824105,2145.98886794,4130.26710899
23,1982.90881518,2145.64546165,4128.55427683
24,1545.59706496,1602.09641369,3147.69347866
25,1788.16437695,1829.18576098,3617.35013794
26,1787.43078207,1829.0759802,3616.50676227
27,1786.69748814,1828.966206,3615.66369414
28,1785.96449504,1828.85643839,3614.82093343
29,1785.23180266,1828.74667737,3613.97848002
30,1908.78838863,2012.35290587,3921.14129451
31,1908.04329803,2011.91005538,3919.95335341
32,1907.29849827,2011.46730234,3918.76580061
33,1906.55398925,2011.02464674,3917.57863598
34,1905.80977084,2010.58208855,3916.39185938
35,1868.84786112,2024.32884865,3893.17670977
36,1867.70669995,2023.59984969,3891.30654964
37,1866.56623559,2022.87111327,3889.43734885
38,1865.42646762,2022.14263927,3887.56910689
39,1912.58975898,2051.10253557,3963.69229455
40,1702.12859987,1790.71500915,3492.84360902
41,1700.57767767,1789.60418822,3490.18186589
42,1699.02816861,1788.49405635,3487.52222496
43,1697.48007141,1787.38461313,3484.86468454
44,1695.93338479,1786.27585812,3482.2092429
45,1535.82730523,1556.88790752,3092.71521275
46,1533.39673626,1555.42342239,3088.82015865
47,1530.97001386,1553.96031483,3084.93032869
48,1528.54713194,1552.49858354,3081.04571548
49,1526.12808442,1551.03822722,3077.16631165
50,1467.00806474,1573.34579742,3040.35386216
51,1463.09725862,1571.09334514,3034.19060375
52,1459.19687808,1568.84411753,3028.04099561
53,1455.30689532,1566.59811,3021.90500532
54,1451.42728263,1564.35531792,3015.78260054
55,1724.6155621,1671.60541974,3396.22098184
56,1717.29694551,1667.1349464,3384.43189191
57,1710.00938637,1662.67642871,3372.68581508
58,1702.75275287,1658.2298347,3360.98258757
59,1695.52691378,1653.79513248,3349.32204626
60,1436.53972092,1595.35558056,3031.89530148
61,1427.56089656,1588.41389722,3015.97479377
62,1418.63819267,1581.5024184,3000.14061107
63,1409.77125848,1574.6210127,2984.39227117
64,1400.95974541,1567.76954924,2968.72929465
65,1159.31320896,1354.0972423,2513.41045126
66,1145.0986106,1344.46883166,2489.56744225
67,1131.0583006,1334.90888456,2465.96718515
68,1117.19014198,1325.41691418,2442.60705616
69,1103.49202395,1315.99243718,2419.48446113
70,788.894109589,984.812362359,1773.70647195
71,773.170951327,973.120634769,1746.2915861
72,757.761165547,961.567711787,1719.32887733
73,742.658506539,950.15194552,1692.81045206
74,667.74988637,654.568890615,1322.31877699
75,453.434266272,452.180979675,905.615245947
76,439.027267634,443.30311678,882.330384414
77,425.078023571,434.59955677,859.677580341
78,411.571989815,426.066877483,837.638867298
79,398.495084214,417.701723943,816.196808157
80,234.114098503,273.523527568,507.637626072
81,209.729729378,250.048391023,459.778120401
82,187.885136632,228.588006337,416.473142969
83,168.315787524,208.969457582,377.285245105
84,150.784701959,191.034669324,341.819371283
85,76.7199571797,112.530378206,189.250335386
86,70.1757587338,104.155705865,174.331464599
87,64.1897792295,96.4042886652,160.594067895
88,58.7144026922,89.2297430647,147.944145757
89,53.7060747815,82.5891374506,136.295212232
90,9.02723556565,21.7759720572,30.8032076228
91,9.02723556565,21.7759720572,30.8032076228
92,9.02723556565,21.7759720572,30.8032076228
93,9.02723556565,21.7759720572,30.8032076228
94,9.02723556565,21.7759720572,30.8032076228
95,9.02723556565,21.7759720572,30.8032076228
96,9.02723556565,21.7759720572,30.8032076228
97,9.02723556565,21.7759720572,30.8032076228
98,9.02723556565,21.7759720572,30.8032076228
99,9.02723556565,21.7759720572,30.8032076228
