age,men,women,total
0,39.4236262454,39.4236262454,78.8472524908
1,38.0780800058,38.1118535004,76.1899335062
2,37.0298767362,37.0642035064,74.0940802426
3,35.9824559394,36.017252842,71.9997087814
4,35.6323287593,35.6682141989,71.3005429581
5,35.8932627463,35.93084861,71.8241113563
6,35.2908878103,35.329256247,70.6201440573
7,34.6892956815,34.7283993807,69.4176950622
8,34.088487166,34.1282789093,68.2167660753
9,59.807420803,68.8696054074,128.67702621
10,59.2253140107,65.0264024774,124.251716488
11,59.6813708957,65.472990797,125.154361693
12,59.6885349528,65.482159583,125.170694536
13,59.6956998697,65.491329653,125.187029523
14,59.7028656468,65.5005010071,125.203366654
15,56.18626752,62.9428550871,119.129122607
16,56.1615413589,62.9340419416,119.095583301
17,56.1368260791,62.9252300302,119.062056109
18,56.1121216759,62.9164193526,119.028541028
19,56.0874281444,62.9076099087,118.995038053
20,54.8047206965,62.8616274656,117.666348162
21,54.7668978746,62.8515681969,117.618466072
22,54.7291011558,62.8415105379,117.570611694
23,54.6913305218,62.8314544884,117.52278501
24,25.0543470548,27.8350357121,52.8893827669
25,28.9863974945,31.7805161699,60.7669136644
26,28.9745058176,31.7786088239,60.7531146415
27,28.9626190193,31.7767015924,60.7393206117
28,28.9507370975,31.7747944754,60.7255315729
29,28.9388600503,31.7728874729,60.7117475232
30,30.9417297867,34.962886454,65.9046162406
31,30.9296517626,34.9551923107,65.8848440733
32,30.9175784532,34.9474998607,65.8650783138
33,30.9055098565,34.9398091035,65.84531896
34,30.8934459708,34.9321200387,65.8255660096
35,30.294288186,35.1709580732,65.4652462591
36,30.2757898018,35.1582923486,65.4340821504
37,30.2573027132,35.1456311852,65.4029338984
38,30.2388269132,35.1329745812,65.3718014945
39,41.5065938703,47.4639663563,88.9705602266
40,36.9392130112,41.4384144498,78.377627461
41,36.9055552454,41.4127092661,78.3182645115
42,36.8719281474,41.387020028,78.2589481754
43,36.8383316894,41.3613467255,78.1996784148
44,36.8047658432,41.3356893486,78.1404551919
45,33.3301796236,36.0274895971,69.3576692207
46,33.2774319611,35.9936003733,69.2710323344
47,33.224767776,35.9597430274,69.1845108034
48,33.1721869362,35.9259175293,69.0981044655
49,33.1196893097,35.8921238492,69.0118131589
50,31.8366799057,36.4083368337,68.2450167394
51,31.7518084687,36.3562134915,68.1080219601
52,31.6671632852,36.3041647706,67.9713280558
53,31.5827437521,36.2521905644,67.8349343165
54,31.4985492678,36.2002907661,67.6988400339
55,37.4272200206,38.6821341341,76.1093541546
56,37.2683930453,38.5786842125,75.8470772578
57,37.1102400717,38.4755109533,75.585751025
58,36.9527582395,38.3726136164,75.3253718559
59,36.7959447007,38.2699914639,75.0659361646
60,31.1754627435,36.9176588147,68.0931215582
61,30.9806063116,36.7570233423,67.7376296538
62,30.7869677935,36.5970868241,67.3840546176
63,30.594539577,36.4378462189,67.0323857959
64,30.4033140972,36.2792984987,66.6826125959
65,25.1591551753,31.3347698796,56.4939250549
66,24.8506731505,31.1119616334,55.9626347839
67,24.5459734928,30.890737682,55.4367111749
68,24.2450098257,30.6710867603,54.916096586
69,23.9477363414,30.452997683,54.4007340244
70,17.1204029822,22.7892560336,39.9096590158
71,16.779182529,22.5187011708,39.2978836998
72,16.4447628151,22.2513583451,38.6961211602
73,16.1170082975,21.987189423,38.1041977205
74,6.62004922934,6.97153097534,13.5915802047
75,4.49533159984,4.8159846144,9.31131621424
76,4.35250111469,4.72143032522,9.07393143991
77,4.21420879253,4.62873246091,8.84294125344
78,4.08031044199,4.53785457349,8.61816501548
79,3.9506664531,4.44876093056,8.39942738366
80,2.32099905819,2.91318113688,5.23418019507
81,2.07925326784,2.66315758104,4.74241084888
82,1.86268673249,2.4345922784,4.2972790109
83,1.6686768837,2.22564357598,3.89432045968
84,1.49487430905,2.03462788051,3.52950218955
85,0.760598996375,1.19851253028,1.95911152665
86,0.695720039803,1.10931750669,1.80503754649
87,0.63637524647,1.02676050485,1.66313575132
88,0.582092553256,0.950347513634,1.53244006689
89,0.532440163937,0.879621286956,1.41206145089
90,0.0894957005149,0.231926487634,0.321422188149
91,0.0894957005149,0.231926487634,0.321422188149
92,0.0894957005149,0.231926487634,0.321422188149
93,0.0894957005149,0.231926487634,0.321422188149
94,0.0894957005149,0.231926487634,0.321422188149
95,0.0894957005149,0.231926487634,0.321422188149
96,0.0894957005149,0.231926487634,0.321422188149
97,0.0894957005149,0.231926487634,0.321422188149
98,0.0894957005149,0.231926487634,0.321422188149
99,0.0894957005149,0.231926487634,0.321422188149
