age,men,women,total
0,27.9521711886,27.9521711886,55.9043423771
1,28.5211786547,28.5464756201,57.0676542748
2,28.6231816159,28.6497153628,57.2728969787
3,28.7255526018,28.7533317022,57.478884304
4,28.8282918812,28.8573249521,57.6856168333
5,18.8656740045,20.7224937959,39.5881678005
6,18.6820540318,19.5660947081,38.2481487399
7,18.8264776675,19.7006677634,38.5271454309
8,18.8293025431,19.7036236913,38.5329262344
9,18.8321278426,19.7065800626,38.5387079052
10,18.834953566,19.7095368775,38.5444904435
11,17.7255434613,18.9399241905,36.6654676518
12,17.7250116046,18.9397347666,36.6647463712
13,17.7244797638,18.9395453447,36.6640251085
14,17.723947939,18.9393559246,36.6633038636
15,17.7234161302,18.9391665064,36.6625826366
16,17.3180854059,18.9253228848,36.2434082907
17,17.3109835705,18.9228622484,36.2338458189
18,17.3038846475,18.9204019318,36.2242865793
19,17.2967886356,18.9179419352,36.2147305707
20,26.1065512994,27.6057355214,53.7122868208
21,30.2037355641,31.5187137963,61.7224493604
22,30.1952733562,31.5177679795,61.7130413357
23,30.1868135191,31.5168221911,61.7036357102
24,30.1783560523,31.5158764311,61.6942324834
25,30.169900955,31.5149306994,61.6848316544
26,32.2579715102,34.6790308117,66.9370023219
27,32.2537742383,34.6779901286,66.9317643669
28,32.2495775126,34.6769494767,66.9265269893
29,32.2453813329,34.675908856,66.9212901889
30,32.2411856992,34.6748682666,66.9160539658
31,31.615889401,34.9119474182,66.5278368192
32,31.6076608767,34.9053119584,66.5129728351
33,31.5994344939,34.8986777599,66.4981122538
34,31.5912102522,34.8920448222,66.4832550745
35,27.7619450259,30.1737055079,57.9356505338
36,24.7070237592,26.3431527179,51.0501764771
37,24.6983652179,26.338672052,51.0370372699
38,24.689709711,26.3341921482,51.0239018593
39,24.6810572375,26.3297130064,51.0107702439
40,24.6724077962,26.3252346264,50.9976424226
41,22.3431874855,22.9446304535,45.2878179389
42,22.3306548723,22.9342982406,45.2649531129
43,22.3181292889,22.9239706803,45.2420999692
44,22.3056107312,22.9136477707,45.2192585019
45,22.2930991954,22.9033295096,45.196428705
46,21.4294964108,23.2327331451,44.6622295559
47,21.4075903502,23.2213361133,44.6289264635
48,21.3857066828,23.2099446723,44.5956513551
49,21.3638453858,23.1985588196,44.5624042053
50,21.3420064362,23.1871785522,44.5291849884
51,25.3590082444,24.7768604054,50.1358686498
52,25.317285541,24.7535321315,50.0708176725
53,25.2756314832,24.7302258221,50.0058573052
54,25.234045958,24.7069414563,49.9409874143
55,25.1925288527,24.6836790135,49.8762078662
56,21.3444375746,23.8114409033,45.1558784779
57,21.2888860565,23.7701409697,45.0590270261
58,21.2334791179,23.7289126691,44.962391787
59,21.1782163827,23.6877558772,44.8659722599
60,21.1230974756,23.64667047,44.7697679456
61,17.4796499313,20.423850743,37.9035006743
62,17.4157231871,20.3703142858,37.7860374729
63,17.3520302364,20.3169181621,37.6689483985
64,17.2885702241,20.2636620043,37.5522322284
65,17.2253422984,20.2105454452,37.4358877437
66,12.3145168065,15.1243992307,27.4389160373
67,12.2081736139,15.0563227577,27.2644963716
68,12.1027487581,14.9885527039,27.091301462
69,11.9982343087,14.9210876901,26.9193219988
70,12.9308581054,12.3635511953,25.2944093007
71,8.78067413707,8.54083164037,17.3215057774
72,8.68063218426,8.47759309816,17.1582252824
73,8.58173005195,8.41482279058,16.9965528425
74,8.48395475367,8.35251725071,16.8364720044
75,8.38729345093,8.29067303728,16.6779664882
76,4.92749778588,5.42897959257,10.3564773784
77,4.82591981002,5.36209243954,10.1880122496
78,4.72643581484,5.2960293624,10.0224651772
79,4.62900263395,5.23078020822,9.85978284218
80,4.53357799081,5.16633494916,9.69991293998
81,2.30670555306,3.04326763214,5.34997318519
82,2.10994398735,2.81678328477,4.92672727213
83,1.92996614755,2.60715422778,4.53712037533
84,1.76534038487,2.41312606623,4.1784664511
85,1.61475716991,2.2335377591,3.84829492901
86,0.271417961812,0.588908630507,0.860326592319
87,0.271417961812,0.588908630507,0.860326592319
88,0.271417961812,0.588908630507,0.860326592319
89,0.271417961812,0.588908630507,0.860326592319
90,0.271417961812,0.588908630507,0.860326592319
91,0.271417961812,0.588908630507,0.860326592319
92,0.271417961812,0.588908630507,0.860326592319
93,0.271417961812,0.588908630507,0.860326592319
94,0.271417961812,0.588908630507,0.860326592319
95,0.271417961812,0.588908630507,0.860326592319
96,0.271417961812,0.588908630507,0.860326592319
97,0.271417961812,0.588908630507,0.860326592319
98,0.271417961812,0.588908630507,0.860326592319
99,0.271417961812,0.588908630507,0.860326592319
