age,men,women,total
0,37.4502197225,37.4502197225,74.900439445
1,37.4712130026,37.5044482342,74.9756612368
2,37.7667856921,37.8017955783,75.5685812704
3,38.0624997743,38.0993081873,76.1618079616
4,38.3583552317,38.3969860619,76.7553412937
5,38.462010687,38.5022864318,76.9642971188
6,38.535086464,38.5769820104,77.1120684744
7,38.6085010176,38.6520226626,77.2605236802
8,38.6822545062,38.727408588,77.4096630943
9,38.7563470885,38.8031399866,77.5594870751
10,38.6340937207,38.6822865074,77.3163802282
11,39.2365421974,39.2878440887,78.5243862861
12,38.8841167973,38.9372944562,77.8214112536
13,38.532093502,38.5871052866,77.1191987886
14,38.1804727659,38.237277104,76.4177498699
15,39.7589172017,41.0813692456,80.8402864473
16,39.3546162853,38.7834312997,78.138047585
17,39.6413985339,39.0447109615,78.6861094954
18,39.6298988484,39.045101518,78.6750003664
19,39.6184024989,39.0454920783,78.6638945773
20,39.6069094844,39.0458826426,78.652792127
21,37.248272411,37.5152252973,74.7634977083
22,37.2214490949,37.5088468798,74.7302959747
23,37.1946450949,37.5024695468,74.6971146417
24,37.167860397,37.4960932981,74.6639536951
25,37.1410949874,37.4897181334,74.6308131208
26,36.2767974404,37.4600666031,73.7368640435
27,36.2470445159,37.4529481939,73.6999927098
28,36.2173159937,37.4458311373,73.663147131
29,36.1876118537,37.4387154332,73.626327287
30,37.9968102786,38.0190888785,76.0158991571
31,43.9429021584,43.3985565175,87.3414586759
32,43.9134424435,43.3877039482,87.3011463917
33,43.8840024787,43.3768540927,87.2608565714
34,43.8545822507,43.3660069505,87.2205892012
35,43.8251817463,43.3551625208,87.180344267
36,46.829726813,47.6908417523,94.5205685653
37,46.7950419456,47.6722367425,94.4672786882
38,46.7603827679,47.6536389909,94.4140217588
39,46.7257492608,47.6350484945,94.3607977554
40,46.6911414054,47.6164652506,94.307606656
41,45.743879558,47.9122892198,93.6561687779
42,45.6903045725,47.8734674544,93.5637720268
43,45.6367923336,47.8346771449,93.4714694786
44,45.583342768,47.795918266,93.3792610341
45,34.8632417414,35.9830038473,70.8462455888
46,30.9777920629,31.3854100119,62.3632020748
47,30.9179282986,31.3505540817,62.2684823803
48,30.8581802194,31.3157368617,62.1739170812
49,30.7985476019,31.280958309,62.0795059108
50,30.7390302227,31.2462183805,61.9852486032
51,27.7628759333,27.1946882827,54.957564216
52,27.6733335187,27.1435269674,54.8168604861
53,27.5840799013,27.0924619019,54.6765418032
54,27.4951141499,27.0414929049,54.5366070548
55,27.4064353359,26.9906197958,54.3970551316
56,26.232952063,27.3055874911,53.5385395541
57,26.0949267893,27.2192033567,53.314130146
58,25.9576277387,27.1330925077,53.0907202465
59,25.8210510902,27.0472540796,52.8683051698
60,25.6851930429,26.9616872105,52.6468802534
61,30.3289138086,28.6847861164,59.013699925
62,30.0897608651,28.5330831699,58.6228440351
63,29.8524937172,28.3821825227,58.2346762399
64,29.6170974947,28.2320799318,57.8491774265
65,29.3835574448,28.0827711765,57.4663286213
66,24.5900509691,26.8977921131,51.4878430822
67,24.2253329343,26.6602119837,50.885544918
68,23.8660243737,26.4247303283,50.2907547019
69,23.5120450542,26.1913286117,49.7033736659
70,23.163315933,25.9599884624,49.1233043954
71,18.7859288761,22.1556917353,40.9416206114
72,18.3441786746,21.8352719693,40.179450644
73,17.9128162076,21.5194861741,39.4323023817
74,17.491597208,21.2082673321,38.6998645401
75,17.0802831525,20.9015493954,37.981832548
76,11.8228380005,15.3344100847,27.1572480852
77,11.3483368323,14.9656764223,26.3140132546
78,10.89287943,14.6058093881,25.4986888181
79,10.4557014856,14.2545957738,24.7102972594
80,10.4591826243,11.1005259129,21.5597085372
81,6.36254238871,7.01019114619,13.3727335349
82,5.63490517024,6.36109149463,11.9959966649
83,4.99048247347,5.77209439219,10.7625768657
84,4.41975766505,5.23763472046,9.65739238551
85,3.91430245905,4.75266265606,8.66696511511
86,2.10347689202,2.88057175705,4.98404864907
87,1.88438732283,2.63334689882,4.51773422165
88,1.6881172291,2.40734009579,4.09545732489
89,1.5122898274,2.20073030992,3.71302013733
90,1.35477589034,2.01185279367,3.36662868401
91,0.689316269784,1.18509669772,1.87441296751
92,0.630517716874,1.09690009966,1.72741781654
93,0.576734669873,1.01526721908,1.59200188895
94,0.527539307036,0.939709574698,1.46724888173
95,0.482540299735,0.869775038712,1.35231533845
96,0.081108235397,0.229330363819,0.310438599216
97,0.081108235397,0.229330363819,0.310438599216
98,0.081108235397,0.229330363819,0.310438599216
99,0.081108235397,0.229330363819,0.310438599216
