age,men,women,total
0,36.5629141338,36.5629141338,73.1258282676
1,36.5183021854,36.5506922293,73.0689944147
2,36.7549866771,36.7890586237,73.5440453008
3,36.9979105623,37.0336894622,74.0316000245
4,37.1548258981,37.1922446498,74.3470705479
5,37.4802829612,37.5195306834,74.9998136446
6,37.8043081125,37.8454091529,75.6497172654
7,38.1285946799,38.1715753479,76.3001700278
8,38.4531427623,38.4980294003,76.9511721627
9,38.6530086706,38.6996768019,77.3526854725
10,38.8053298982,38.8537362877,77.6590661858
11,38.9568924366,39.007828685,77.9647211216
12,39.1088562812,39.1623412923,78.2711975736
13,39.2612216053,39.3172743569,78.5784959622
14,39.2840466576,39.3424928764,78.6265395341
15,40.0311688491,40.0931325499,80.124301399
16,39.7963644484,39.8715246783,79.6678891266
17,39.5622538934,39.6504567735,79.2127106669
18,39.3288369808,39.4299292614,78.7587662422
19,39.6619941734,41.0370193326,80.699013506
20,39.258678849,38.7415621547,78.0002410036
21,39.5336826971,39.0013893559,78.5350720531
22,39.5111412848,39.0006091097,78.5117503944
23,39.4886127251,38.999828879,78.4884416041
24,39.4660970108,38.999048664,78.4651456748
25,37.1158454824,37.4702272811,74.5860727635
26,37.0842916495,37.4627322613,74.5470239109
27,37.052764642,37.4552387407,74.5080033828
28,37.0212644371,37.447746719,74.4690111561
29,36.9897910118,37.4402561959,74.4300472077
30,36.1290144072,37.4106437862,73.5396581934
31,36.0899872662,37.3964257511,73.4864130172
32,36.0510022829,37.3822131195,73.4332154024
33,36.0120594119,37.3680058895,73.3800653014
34,37.8026398152,37.9400708344,75.7427106496
35,43.7183461071,43.3083579054,87.0267040125
36,43.6737261759,43.2901634826,86.9638896585
37,43.6291517849,43.2719767035,86.9011284883
38,43.5846228874,43.2537975649,86.8384204523
39,43.5401394372,43.2356260636,86.7757655008
40,46.5251427147,47.5593512001,94.0844939148
41,46.4646061516,47.5193893565,93.9839955081
42,46.4041483562,47.479461091,93.8836094472
43,46.3437692259,47.4395663753,93.7833356011
44,46.2834686584,47.3997051811,93.6831738395
45,45.3444776056,47.694182498,93.0386601036
46,45.2450718057,47.6321595932,92.8772313989
47,45.1458839268,47.5702173448,92.7161012716
48,45.0469134912,47.5083556479,92.5552691391
49,37.9722569147,39.889181689,77.8614386036
50,33.7403127221,34.7924905786,68.5328033007
51,33.6197054283,34.7211288648,68.3408342931
52,33.4995292545,34.6499135186,68.1494427731
53,33.3797826594,34.5788442399,67.9586268993
54,33.2604641075,34.507920729,67.7683848365
55,30.0401844759,30.0334631245,60.0736476004
56,29.8653660501,29.9249674606,59.7903335107
57,29.6915649776,29.8168637365,59.5084287141
58,29.518775338,29.7091505363,59.2279258743
59,29.3469912452,29.6018264492,58.9488176944
60,28.0904176371,29.9472656842,58.0376833213
61,27.8404272495,29.7742727493,57.6146999988
62,27.5926616488,29.6022791228,57.1949407716
63,27.3471010357,29.4312790321,56.7783800678
64,27.1037257867,29.2612667381,56.3649925248
65,32.003908318,31.1313298506,63.1352381687
66,31.4773539822,30.8273038222,62.3046578044
67,30.9594629467,30.5262468871,61.4857098338
68,30.4500926758,30.2281300495,60.6782227253
69,29.949102979,29.9329245966,59.8820275756
70,25.0633358508,28.6698765616,53.7332124124
71,24.4102762129,28.2062399065,52.6165161194
72,23.7742329409,27.7501009798,51.5243339206
73,23.1547626498,27.3013385315,50.4561011813
74,22.5514335079,26.8598332724,49.4112667804
75,18.2896795588,22.9236691267,41.2133486856
76,17.4914316761,22.3137986887,39.8052303648
77,16.7280230961,21.7201534871,38.4481765831
78,15.9979332672,21.1423018592,37.1402351264
79,8.80994582112,9.53338536904,18.3433311902
80,6.09817538187,6.99416287178,13.0923382536
81,5.35413299102,6.31798087688,11.6721138679
82,4.70087170186,5.7071708355,10.4080425374
83,4.12731525241,5.15541271497,9.28272796739
84,3.62373880276,4.65699749101,8.28073629377
85,2.20439708976,2.94098161073,5.14537870049
86,1.9522963934,2.66866519325,4.62096158665
87,1.72902660114,2.42156356493,4.15059016607
88,1.53129053435,2.19734199473,3.72863252908
89,1.35616808848,1.99388193303,3.35005002151
90,0.728780738241,1.20848467455,1.93726541279
91,0.65287391056,1.10476656664,1.7576404772
92,0.584873228288,1.00995005768,1.59482328597
93,0.523955219585,0.9232711686,1.44722638818
94,0.469382182073,0.844031488768,1.31341367084
95,0.238823835851,0.497182961528,0.736006797379
96,0.218452205927,0.460181891569,0.678634097496
97,0.199818272344,0.42593449437,0.625752766715
98,0.18277380992,0.394235837651,0.577009647571
99,0.167183237052,0.364896240484,0.532079477536
