age,men,women,total
0,38.5951048962,38.5951048962,77.1902097924
1,39.8835726137,41.1829758645,81.0665484782
2,39.4894597091,38.8789655263,78.3684252353
3,39.7887670154,39.140497277,78.9292642923
4,39.7887670154,39.140497277,78.9292642923
5,39.7887670154,39.140497277,78.9292642923
6,39.7947372409,39.1463699959,78.9411072368
7,37.4518847502,37.6181693155,75.0700540656
8,37.4518847502,37.6181693155,75.0700540656
9,37.4518847502,37.6181693155,75.0700540656
10,37.4518847502,37.6181693155,75.0700540656
11,37.4507610026,37.6177930848,75.0685540874
12,36.6092829422,37.5951843421,74.2044672843
13,36.6092829422,37.5951843421,74.2044672843
14,36.6092829422,37.5951843421,74.2044672843
15,36.6092829422,37.5951843421,74.2044672843
16,38.4553391113,38.1802747973,76.6356139086
17,44.5030210423,43.5934505601,88.0964716024
18,44.5030210423,43.5934505601,88.0964716024
19,44.5030210423,43.5934505601,88.0964716024
20,44.5030210423,43.5934505601,88.0964716024
21,44.4905525906,43.5921424034,88.082694994
22,47.575951387,47.9702345197,95.5461859068
23,47.575951387,47.9702345197,95.5461859068
24,47.575951387,47.9702345197,95.5461859068
25,47.575951387,47.9702345197,95.5461859068
26,47.5697610039,47.9687949808,95.5385559847
27,46.6593210189,48.3059485827,94.9652696016
28,46.6593210189,48.3059485827,94.9652696016
29,46.6593210189,48.3059485827,94.9652696016
30,46.6593210189,48.3059485827,94.9652696016
31,35.7187215961,36.3895517964,72.1082733925
32,31.7993815904,31.7753017514,63.5746833418
33,31.7993815904,31.7753017514,63.5746833418
34,31.7993815904,31.7753017514,63.5746833418
35,31.7993815904,31.7753017514,63.5746833418
36,31.7882375424,31.7698971397,63.5581346821
37,28.8033973168,27.7025812301,56.5059785469
38,28.8033973168,27.7025812301,56.5059785469
39,28.8033973168,27.7025812301,56.5059785469
40,28.8033973168,27.7025812301,56.5059785469
41,28.7872410796,27.690106461,56.4773475406
42,27.7003809263,28.1021409491,55.8025218753
43,27.7003809263,28.1021409491,55.8025218753
44,27.7003809263,28.1021409491,55.8025218753
45,27.7003809263,28.1021409491,55.8025218753
46,27.6720645248,28.0883551842,55.760419709
47,32.9346994886,30.0423410384,62.977040527
48,32.9346994886,30.0423410384,62.977040527
49,32.9346994886,30.0423410384,62.977040527
50,32.9346994886,30.0423410384,62.977040527
51,32.8805126417,30.0140551318,62.8945677735
52,27.9307957637,29.0037652759,56.9345610396
53,27.9307957637,29.0037652759,56.9345610396
54,27.9307957637,29.0037652759,56.9345610396
55,27.9307957637,29.0037652759,56.9345610396
56,27.85810244,28.9534594761,56.8115619161
57,23.1375769442,25.0730975022,48.2106744464
58,23.1375769442,25.0730975022,48.2106744464
59,23.1375769442,25.0730975022,48.2106744464
60,23.1375769442,25.0730975022,48.2106744464
61,23.0529579748,25.0073741071,48.0603320819
62,16.6242802845,18.7986822004,35.4229624849
63,16.6242802845,18.7986822004,35.4229624849
64,16.6242802845,18.7986822004,35.4229624849
65,16.6242802845,18.7986822004,35.4229624849
66,17.1755346635,14.9323293558,32.1078640193
67,11.7974266241,10.39230976,22.1897363841
68,11.7974266241,10.39230976,22.1897363841
69,11.7974266241,10.39230976,22.1897363841
70,11.7974266241,10.39230976,22.1897363841
71,11.6630135279,10.3153623915,21.9783759194
72,6.99619193692,6.83906644983,13.8352583867
73,6.99619193692,6.83906644983,13.8352583867
74,6.99619193692,6.83906644983,13.8352583867
75,6.99619193692,6.83906644983,13.8352583867
76,6.85196883494,6.75480647492,13.6067753099
77,3.81142768059,4.2988986913,8.11032637188
78,3.81142768059,4.2988986913,8.11032637188
79,3.81142768059,4.2988986913,8.11032637188
80,3.81142768059,4.2988986913,8.11032637188
81,3.48631359005,3.97896847741,7.46528206746
82,0.586000264611,1.04911988495,1.63512014956
83,0.586000264611,1.04911988495,1.63512014956
84,0.586000264611,1.04911988495,1.63512014956
85,0.586000264611,1.04911988495,1.63512014956
86,0.586000264611,1.04911988495,1.63512014956
87,0.586000264611,1.04911988495,1.63512014956
88,0.586000264611,1.04911988495,1.63512014956
89,0.586000264611,1.04911988495,1.63512014956
90,0.586000264611,1.04911988495,1.63512014956
91,0.586000264611,1.04911988495,1.63512014956
92,0.586000264611,1.04911988495,1.63512014956
93,0.586000264611,1.04911988495,1.63512014956
94,0.586000264611,1.04911988495,1.63512014956
95,0.586000264611,1.04911988495,1.63512014956
96,0.586000264611,1.04911988495,1.63512014956
97,0.586000264611,1.04911988495,1.63512014956
98,0.586000264611,1.04911988495,1.63512014956
99,0.586000264611,1.04911988495,1.63512014956
