age,men,women,total
0,39.0224185318,39.0224185318,78.0448370636
1,39.3280816136,39.3629638018,78.6910454155
2,38.9701560844,39.0062814975,77.9764375819
3,38.612718854,38.6500593574,77.2627782114
4,38.2557702175,38.294297734,76.5500679515
5,39.83254614,41.1368703004,80.9694164404
6,39.4448551921,38.8412663176,78.2861215097
7,39.7497879039,39.108411497,78.8581994009
8,39.7557522806,39.1142794017,78.8700316824
9,39.7617175524,39.1201481869,78.8818657393
10,39.7676837192,39.1260178526,78.8937015718
11,37.4253009783,37.5982356466,75.0235366249
12,37.4241780284,37.5978596153,75.0220376437
13,37.4230551122,37.5974835878,75.0205387
14,37.4219322296,37.5971075641,75.0190397937
15,37.4208093808,37.5967315442,75.0175409249
16,36.565003499,37.5692501381,74.1342536371
17,36.5500088486,37.5643654518,74.1143743004
18,36.5350203473,37.5594814005,74.0945017478
19,36.5200379925,37.5545979842,74.0746359767
20,38.3615939044,38.1390567975,76.5006507019
21,44.3820949315,43.5450819533,87.9271768849
22,44.3696603599,43.5437752481,87.9134356079
23,44.357229272,43.542468582,87.899697854
24,44.344801667,43.5411619552,87.8859636221
25,44.3323775438,43.5398553675,87.8722329113
26,47.4006386007,47.9112583248,95.3118969255
27,47.3944710285,47.9098205557,95.3042915843
28,47.3883042589,47.9083828298,95.2966870887
29,47.3821382916,47.906945147,95.2890834386
30,47.3759731266,47.9055075074,95.281480634
31,46.4571477181,48.2330472398,94.690194958
32,46.4450565267,48.2238799356,94.6689364623
33,46.4329684822,48.2147143738,94.647682856
34,46.4208835838,48.205550554,94.6264341378
35,35.5361925713,36.3139205466,71.8501131179
36,31.6257939907,31.7038672793,63.32966127
37,31.6147107763,31.6984748178,63.3131855941
38,31.603631446,31.6930832734,63.2967147194
39,31.5925559984,31.6876926462,63.2802486446
40,31.5814844322,31.6823029358,63.263787368
41,28.6000066782,27.6137608303,56.2137675085
42,28.5839645258,27.6013260579,56.1852905837
43,28.5679313716,27.5888968851,56.1568282567
44,28.5519072106,27.5764733092,56.1283805199
45,28.5358920379,27.5640553278,56.0999473657
46,27.4304523855,27.9604911399,55.3909435255
47,27.4024119155,27.9467748627,55.3491867782
48,27.3744001095,27.9330653141,55.3074654236
49,27.3464169382,27.9193624909,55.2657794291
50,27.3184623724,27.9056663897,55.2241287622
51,32.4603553371,29.8188414387,62.2791967758
52,32.4069489198,29.7907659647,62.1977148845
53,32.353630371,29.7627169247,62.1163472958
54,32.3003995463,29.7346942939,62.0350938402
55,32.2472563012,29.7066980474,61.9539543486
56,27.3215743087,28.6569633562,55.978537665
57,27.2504665587,28.6072590696,55.8577256283
58,27.1795438753,28.557640993,55.7371848683
59,27.1088057769,28.5081089768,55.6169147536
60,27.038251783,28.4586628718,55.4969146548
61,22.3745204257,24.5800136461,46.9545340718
62,22.2926921139,24.5155827576,46.8082748715
63,22.2111630654,24.45132076,46.6624838255
64,22.1299321857,24.3872272106,46.5171593963
65,22.0489983844,24.3233016677,46.3723000522
66,15.7629820336,18.2021472913,33.9651293249
67,15.6268592882,18.1202175585,33.7470768467
68,15.4919120439,18.0386565998,33.5305686437
69,15.3581301495,17.9574627553,33.3155929048
70,15.8673995046,14.2641247614,30.1315242659
71,10.7747268833,9.85376176791,20.6284886512
72,10.6519658399,9.78080194903,20.432767789
73,10.5306034653,9.70838234365,20.238985809
74,10.4106238239,9.6364989519,20.0471227758
75,10.2920111614,9.5651478035,19.8571589649
76,6.0465110118,6.26354362205,12.3100546339
77,5.92186512128,6.18637431359,12.1082394349
78,5.7997887453,6.11015576121,11.9099445065
79,5.68022891458,6.03487625122,11.7151051658
80,5.56313375176,5.96052421425,11.523657966
81,2.83054830943,3.51109066491,6.34163897434
82,2.58910305153,3.24979025564,5.83889330717
83,2.36825303037,3.00793619807,5.37618922844
84,2.166241476,2.78408126677,4.95032274277
85,1.98146147062,2.57688594092,4.55834741153
86,0.3330557955,0.679437974242,1.01249376974
87,0.3330557955,0.679437974242,1.01249376974
88,0.3330557955,0.679437974242,1.01249376974
89,0.3330557955,0.679437974242,1.01249376974
90,0.3330557955,0.679437974242,1.01249376974
91,0.3330557955,0.679437974242,1.01249376974
92,0.3330557955,0.679437974242,1.01249376974
93,0.3330557955,0.679437974242,1.01249376974
94,0.3330557955,0.679437974242,1.01249376974
95,0.3330557955,0.679437974242,1.01249376974
96,0.3330557955,0.679437974242,1.01249376974
97,0.3330557955,0.679437974242,1.01249376974
98,0.3330557955,0.679437974242,1.01249376974
99,0.3330557955,0.679437974242,1.01249376974
