age,men,women,total
0,111.108444651,111.108444651,222.216889301
1,109.810126513,109.907523013,219.717649525
2,109.836378287,109.938196831,219.774575118
3,109.840044367,109.946265391,219.786309758
4,109.844275407,109.954899951,219.799175358
5,109.849071446,109.964100616,219.813172062
6,109.732069646,109.851370922,219.583440568
7,109.488340487,109.61176182,219.100102307
8,109.245769252,109.373292646,218.619061898
9,109.004356587,109.135964185,218.140320772
10,108.764103139,108.899777222,217.663880361
11,108.569660968,108.711616111,217.281277079
12,110.358077985,110.509002957,220.867080942
13,109.479448046,109.635750475,219.115198521
14,108.602373671,108.763950663,217.366324334
15,107.726856442,107.893605375,215.620461817
16,124.847796469,130.685960792,255.533757261
17,123.578242817,123.375877564,246.954120381
18,124.478773675,124.207047125,248.6858208
19,124.442663275,124.208289543,248.650952818
20,124.406563351,124.209531974,248.616095325
21,124.335628911,124.207047087,248.542675998
22,116.931299017,119.337943968,236.269242985
23,116.847094167,119.31765388,236.164748047
24,116.762949955,119.297367242,236.060317196
25,116.678866336,119.277084052,235.955950389
26,116.579672437,119.253225534,235.832897971
27,113.86678729,119.158905256,233.025692547
28,113.773397847,119.136261894,232.909659741
29,113.680084998,119.113622835,232.793707833
30,113.586848681,119.090988078,232.677836759
31,100.264719151,101.677072559,201.94179171
32,115.955068631,116.063754028,232.018822659
33,115.877331315,116.034730253,231.912061568
34,115.799646115,116.005713736,231.805359851
35,115.722012996,115.976704475,231.698717471
36,115.603904496,115.927981104,231.531885601
37,123.529419625,127.521215008,251.050634633
38,123.437926426,127.471466809,250.909393235
39,123.346500991,127.421738019,250.76823901
40,123.255143272,127.372028628,250.6271719
41,123.094768853,127.265004017,250.35977287
42,120.597443351,128.055655705,248.653099056
43,120.456200274,127.951896383,248.408096657
44,120.315122621,127.848221134,248.163343755
45,120.174210197,127.74462989,247.918840086
46,108.658522126,115.047961164,223.70648329
47,96.5487125166,100.348137901,196.896850418
48,96.3621346818,100.236693517,196.598828199
49,96.1759174037,100.1253729,196.301290304
50,95.9900599857,100.014175914,196.0042359
51,95.6469362732,99.8090401828,195.455976456
52,86.386395599,86.8673355129,173.253731112
53,86.1077772573,86.7039121601,172.811689417
54,85.8300575314,86.5407962552,172.370853787
55,85.553233523,86.37798722,171.931220743
56,85.0553576987,86.0659473787,171.121305077
57,81.4134743853,87.0702960486,168.483770434
58,80.9851155389,86.794839893,167.779955432
59,80.5590105123,86.5202551724,167.079265685
60,80.135147447,86.2465391298,166.381686577
61,79.4219855131,85.748328639,165.170314152
62,93.7809791467,91.2284326886,185.009411835
63,93.0414868804,90.7459601337,183.787447014
64,92.3078257413,90.2660391931,182.573864934
65,91.579949749,89.7886563722,181.368606121
66,90.0732019126,88.9117876766,178.984989589
67,75.379049325,85.1600707887,160.539120114
68,74.2610321737,84.4078774281,158.668909602
69,73.1595973801,83.6623279659,156.821925346
70,72.0744989956,82.9233637184,154.997862714
71,70.1964989364,81.582363491,151.778862427
72,56.9308142317,69.6269067748,126.557721006
73,55.5920889111,68.6199494005,124.212038312
74,54.2848436512,67.6275548325,121.912398484
75,53.0083381998,66.6495124607,119.657850661
76,11.5309079251,11.8713966171,23.4023045422
77,7.98160400385,8.70944352311,16.691047527
78,7.66126802161,8.50001485972,16.1612828813
79,7.35378849548,8.29562215125,15.6494106467
80,7.05864944076,8.09614430234,15.1547937431
81,6.19741897801,7.31342489678,13.5108438748
82,3.77002126884,4.61856554022,8.38858680906
83,3.33887163996,4.19091539198,7.52978703194
84,2.95702942587,3.80286296033,6.7598923862
85,2.61885569987,3.45074174551,6.06959744539
86,2.31935641788,3.13122474264,5.45058116052
87,1.24638110632,1.89782406439,3.14420517071
88,1.11656313652,1.73494345428,2.8515065908
89,1.0002664767,1.5860420605,2.5863085372
90,0.896082802384,1.44992011783,2.34600292022
91,0.802750474429,1.32548083084,2.12823130527
92,0.408443172443,0.780784240514,1.18922741296
93,0.373603043842,0.722677156117,1.09628019996
94,0.341734771899,0.668894484384,1.01062925628
95,0.312584857777,0.619114396313,0.931699254091
96,0.285921426048,0.573039013882,0.858960439931
97,0.0480593690138,0.151091074918,0.199150443932
98,0.0480593690138,0.151091074918,0.199150443932
99,0.0480593690138,0.151091074918,0.199150443932
