age,men,women,total
0,191.108729625,191.108729625,382.217459249
1,188.148379142,188.315258046,376.463637188
2,186.628751245,186.801756472,373.430507717
3,221.712060266,228.44867865,450.160738915
4,219.521193743,215.667957822,435.189151565
5,221.185037656,217.118717065,438.303754721
6,221.218226032,217.151293994,438.369520026
7,221.251419388,217.183875811,438.435295199
8,221.284617724,217.216462517,438.501080241
9,208.25683431,208.736740237,416.993574547
10,208.25683431,208.736740237,416.993574547
11,208.250585543,208.734652598,416.985238141
12,208.244336963,208.73256498,416.976901943
13,208.238088571,208.730477383,416.968565953
14,203.559204132,208.605027874,412.164232006
15,203.559204132,208.605027874,412.164232006
16,203.475728163,208.577905423,412.053633587
17,203.392286426,208.550786499,411.943072925
18,177.078166758,175.543106278,352.621273036
19,204.926378585,200.431499389,405.357877974
20,204.926378585,200.431499389,405.357877974
21,204.868964177,200.42548482,405.294448996
22,204.811565854,200.419470431,405.231036285
23,204.754183612,200.413456223,405.167639835
24,218.953789481,220.541592266,439.495381747
25,218.953789481,220.541592266,439.495381747
26,218.925300133,220.534974033,439.460274166
27,218.896814491,220.528355998,439.42517049
28,218.868332557,220.521738162,439.390070719
29,214.679400824,222.071697846,436.75109867
30,214.679400824,222.071697846,436.75109867
31,214.623527188,222.029490295,436.653017483
32,214.567668095,221.987290766,436.554958861
33,197.374148182,203.226513404,400.600661587
34,175.716699077,177.457085029,353.173784107
35,175.716699077,177.457085029,353.173784107
36,175.655119411,177.426901629,353.08202104
37,175.593561325,177.396723363,352.990284688
38,175.532024811,177.36655023,352.898575042
39,159.049983369,154.659338167,313.709321536
40,159.049983369,154.659338167,313.709321536
41,158.960769961,154.58969341,313.550463371
42,158.871606593,154.520080015,313.391686608
43,158.782493239,154.450497967,313.232991206
44,152.787671975,156.748753192,309.536425167
45,152.787671975,156.748753192,309.536425167
46,152.631486503,156.671858644,309.303345147
47,152.475460691,156.595001816,309.070462507
48,152.319594373,156.518182691,308.837777065
49,181.28752419,167.406478318,348.694002507
50,181.28752419,167.406478318,348.694002507
51,180.989255207,167.248859309,348.238114516
52,180.69147696,167.091388704,347.782865664
53,180.394188642,166.934066363,347.328255005
54,153.238281131,161.314972472,314.553253603
55,153.238281131,161.314972472,314.553253603
56,152.839459699,161.035178499,313.874638198
57,152.441676249,160.755869817,313.197546065
58,152.044928078,160.477045584,312.521973662
59,126.281078547,138.969804769,265.250883316
60,126.281078547,138.969804769,265.250883316
61,125.819242169,138.605527185,264.424769354
62,125.359094824,138.242204472,263.601299295
63,32.9140229622,29.2302476622,62.1442706244
64,23.735433154,21.9731241708,45.7085573248
65,23.735433154,21.9731241708,45.7085573248
66,23.5304635412,21.874220884,45.4046844253
67,23.3272639633,21.7757627711,45.1030267344
68,23.1258191348,21.6777478283,44.8035669631
69,15.8845217753,15.08685383,30.9713756052
70,15.8845217753,15.08685383,30.9713756052
71,15.7035426667,14.9751468343,30.678689501
72,15.5246255301,14.8642669464,30.3888924765
73,15.3477468724,14.754208042,30.1019549144
74,9.20652133877,9.78201301939,18.9885343582
75,9.20652133877,9.78201301939,18.9885343582
76,9.0167333687,9.66149479112,18.6782281598
77,8.83085778555,9.54246139458,18.3733191801
78,8.64881393734,9.42489453607,18.0737084734
79,4.81092801779,5.99819801458,10.8091260324
80,4.81092801779,5.99819801458,10.8091260324
81,4.4005567296,5.55180350483,9.95236023443
82,4.02519003794,5.13863031553,9.16382035347
83,3.68184205705,4.7562060683,8.43804812535
84,0.618865848971,1.25405124255,1.87291709152
85,0.618865848971,1.25405124255,1.87291709152
86,0.618865848971,1.25405124255,1.87291709152
87,0.618865848971,1.25405124255,1.87291709152
88,0.618865848971,1.25405124255,1.87291709152
89,0.618865848971,1.25405124255,1.87291709152
90,0.618865848971,1.25405124255,1.87291709152
91,0.618865848971,1.25405124255,1.87291709152
92,0.618865848971,1.25405124255,1.87291709152
93,0.618865848971,1.25405124255,1.87291709152
94,0.618865848971,1.25405124255,1.87291709152
95,0.618865848971,1.25405124255,1.87291709152
96,0.618865848971,1.25405124255,1.87291709152
97,0.618865848971,1.25405124255,1.87291709152
98,0.618865848971,1.25405124255,1.87291709152
99,0.618865848971,1.25405124255,1.87291709152
