age,men,women,total
0,27.3608599566,27.3608599566,54.7217199132
1,26.9715996837,26.9955222443,53.967121928
2,26.9011311199,26.9260685226,53.8271996425
3,26.8249695512,26.8509106892,53.6758802404
4,26.7489964566,26.775935462,53.5249319186
5,26.6732118841,26.7011429114,53.3743547955
6,26.7104784818,26.7395182529,53.4499967347
7,26.6992997467,26.7293966791,53.4286964259
8,26.6885199432,26.71967365,53.4081935932
9,26.6781393201,26.7103494624,53.3884887825
10,26.6681581264,26.7014244136,53.3695825401
11,26.8363130291,26.8714015852,53.7077146143
12,27.4692759582,27.5068427569,54.9761187151
13,27.452104516,27.4912975399,54.943402056
14,27.4355021868,27.4763203178,54.9118225046
15,27.4194694959,27.4619117191,54.881381215
16,31.6789386199,33.2008637284,64.8798023483
17,31.3568014789,31.3437317486,62.7005332275
18,31.5853026024,31.5548909823,63.1401935847
19,31.5761399326,31.5552066196,63.1313465522
20,31.5669799208,31.55552226,63.1225021808
21,31.5489809826,31.5548909728,63.1038719554
22,29.6702028314,30.3178917714,59.9880946028
23,29.6488366532,30.3127370597,59.9615737128
24,29.6274858611,30.3075832244,59.9350690855
25,29.6061504443,30.3024302654,59.9085807096
26,29.5809809376,30.2963689913,59.8773499289
27,28.892612184,30.2724068559,59.1650190399
28,28.8689155027,30.2666542932,59.1355697959
29,28.8452382565,30.2609028237,59.1061410802
30,28.8215804296,30.2551524471,59.0767328767
31,23.2571687535,23.6136130515,46.870781805
32,26.8966653654,26.9547943106,53.851459676
33,26.8786336002,26.9480537921,53.8266873923
34,26.8606139237,26.9413149592,53.8019288829
35,26.8426063277,26.9345778114,53.7771841391
36,26.8152101576,26.9232622335,53.7384723911
37,28.6535940315,29.615689666,58.2692836975
38,28.6323714838,29.604136081,58.2365075648
39,28.6111646549,29.5925870032,58.2037516581
40,28.5899735329,29.5810424309,58.1710159638
41,28.5527734593,29.5561868986,58.1089603579
42,27.9734997015,29.7398088553,57.7133085569
43,27.9407372892,29.7157116581,57.6564489473
44,27.9080132481,29.691633986,57.5996472341
45,27.8753275331,29.6675758233,57.5429033564
46,32.8768589826,34.8526783135,67.729537296
47,29.2127883229,30.3995075987,59.6122959216
48,29.1563353817,30.3657465896,59.5220819712
49,29.0999915343,30.3320230746,59.4320146089
50,29.0437565698,30.2983370122,59.3420935821
51,28.9399374704,30.2361931065,59.176130577
52,26.1379714222,26.3156275865,52.4535990088
53,26.0536697425,26.2661200465,52.319789789
54,25.9696399574,26.2167056449,52.1863456023
55,25.88588119,26.1673842065,52.0532653964
56,25.7352386729,26.0728547241,51.8080933971
57,24.6333123649,26.3771125376,51.0104249025
58,24.5037036319,26.2936657326,50.7973693645
59,24.3747768381,26.2104829205,50.5852597586
60,24.2465283956,26.127563266,50.3740916617
61,24.0307466615,25.976635168,50.0073818294
62,28.375353965,27.6367802208,56.0121341858
63,28.1516054501,27.4906197797,55.6422252298
64,27.9296212621,27.3452323257,55.2748535878
65,27.7093874885,27.2006137708,54.9100012593
66,27.2534901031,26.934974795,54.1884648981
67,22.8074736008,25.7984280845,48.6059016852
68,22.4691946375,25.5705583077,48.0397529452
69,22.1359330057,25.3447012364,47.480634242
70,21.8076142888,25.1208390928,46.9284533815
71,21.2393869476,24.7145959132,45.9539828609
72,17.2255826292,21.092804768,38.3183873972
73,16.8205238937,20.7877566725,37.6082805662
74,16.4249900945,20.4871202397,36.9121103343
75,16.0387572534,20.1908316674,36.2295889208
76,14.0477456065,14.4802363489,28.5279819554
77,9.72373930187,10.6234173408,20.3471566427
78,9.33348396237,10.3679649588,19.7014489211
79,8.9588912425,10.1186552253,19.0775464678
80,8.59933253418,9.87534043331,18.4746729675
81,7.55012231346,8.92061182361,16.4707341371
82,4.59289936748,5.63353434918,10.2264337167
83,4.06764321729,5.1119044668,9.17954768409
84,3.60245675321,4.63857423386,8.24103098707
85,3.19047024665,4.20907140631,7.39954165296
86,2.8255996094,3.81933784181,6.64493745121
87,1.51842724129,2.31488694106,3.83331418234
88,1.36027405624,2.11621194037,3.47648599661
89,1.21859346156,1.93458820693,3.1531816685
90,1.09166973945,1.768552317,2.86022205645
91,0.977965874282,1.61676644506,2.59473231934
92,0.497593582261,0.952368175775,1.44996175804
93,0.455148939857,0.881491568519,1.33664050838
94,0.416324817759,0.815889700155,1.23221451791
95,0.380812386241,0.75517001704,1.13598240328
96,0.348329158697,0.698969179936,1.04729833863
97,0.058549230841,0.184294615502,0.242843846343
98,0.058549230841,0.184294615502,0.242843846343
99,0.058549230841,0.184294615502,0.242843846343
