age,men,women,total
0,27.7564807565,27.7564807565,55.5129615131
1,27.5271604331,27.5515757503,55.0787361834
2,27.5072107901,27.5327100298,55.0399208198
3,27.487836598,27.5144187628,55.0022553608
4,31.7671416086,33.2640108875,65.0311524961
5,31.4532319051,31.4030325739,62.856264479
6,31.6963845103,31.6190185487,63.315403059
7,31.7011404899,31.6237627299,63.3249032197
8,31.7058971831,31.6285076229,63.3344048059
9,31.71065459,31.6332532278,63.3439078178
10,29.8437397355,30.3983504995,60.242090235
11,29.842844271,30.3980464765,60.2408907475
12,29.8419488335,30.3977424565,60.23969129
13,29.8410534228,30.3974384396,60.2384918624
14,29.840158039,30.3971344257,60.2372924647
15,29.1696819889,30.378865385,59.5485473739
16,29.1577200269,30.3749155795,59.5326356065
17,29.1457629703,30.3709662876,59.5167292579
18,29.1338108171,30.3670175092,59.5008283262
19,23.5248899677,23.7068500733,47.231740041
20,27.2245336394,27.0679926243,54.2925262637
21,27.2169061172,27.0671803652,54.2840864824
22,27.209280732,27.0663681305,54.2756488624
23,27.2016574832,27.0655559201,54.2672134033
24,27.1940363702,27.0647437341,54.2587801044
25,29.0799299409,29.7829386803,58.8628686212
26,29.0761461825,29.782044924,58.8581911065
27,29.0723629164,29.7811511945,58.8535141109
28,29.0685801425,29.7802574919,58.8488376344
29,29.0647978609,29.7793638161,58.8441616769
30,28.5085252715,29.988671133,58.4971964045
31,28.5011054868,29.9829714045,58.4840768913
32,28.4936876331,29.9772727594,58.4709603925
33,28.4862717101,29.9715751974,58.4578469075
34,33.6624736767,35.2489553823,68.911429059
35,29.9687614194,30.7793346827,60.7480961021
36,29.9582589097,30.7740994735,60.7323583832
37,29.9477600806,30.7688651547,60.7166252353
38,29.9372649308,30.7636317263,60.7008966571
39,29.926773459,30.758399188,60.6851726469
40,27.1167203025,26.8205795022,53.9372998047
41,27.1015101466,26.8085019079,53.9100120545
42,27.0863085223,26.7964297522,53.8827382745
43,27.0711154247,26.7843630328,53.8554784576
44,27.0559308493,26.7723017472,53.8282325964
45,26.0344361853,27.1706791121,53.2051152974
46,26.0078227771,27.1573502844,53.1651730615
47,25.981236574,27.1440279954,53.1252645694
48,25.9546775485,27.1307122417,53.0853897902
49,25.9281456726,27.1174030202,53.0455486928
50,30.8591245607,29.0038439156,59.8629684763
51,30.8083526185,28.97653579,59.7848884085
52,30.7576642104,28.9492533761,59.7069175865
53,30.707059199,28.9219966494,59.6290558484
54,30.6565374471,28.8947655859,59.551303033
55,26.041609983,27.9221516412,53.9637616242
56,25.9738334972,27.8737218543,53.8475553515
57,25.906233408,27.8253760668,53.7316094748
58,25.8388092564,27.7771141331,53.6159233894
59,25.7715605843,27.7289359076,53.5004964919
60,21.4045973618,24.0126854001,45.4172827619
61,21.326316262,23.949741633,45.276057895
62,21.2483214526,23.8869628586,45.1352843112
63,21.1706118865,23.8243486444,44.9949605309
64,19.3178527386,17.5070592174,36.824911956
65,13.9307675298,13.1605038211,27.0912713509
66,13.8104670488,13.1012670429,26.9117340916
67,13.6912054341,13.0422968955,26.7335023296
68,13.5729737146,12.9835921787,26.5565658933
69,13.4557629964,12.925151698,26.3809146944
70,9.24241252054,8.9953936148,18.2378061353
71,9.13710978606,8.92878937732,18.0658991634
72,9.0330068104,8.86267829496,17.8956851054
73,8.93008992419,8.79705671627,17.7271466405
74,8.82834561381,8.73192101685,17.5602666307
75,5.29578399717,5.78924770669,11.0850317039
76,5.18661397977,5.71792190951,10.9045358893
77,5.0796944493,5.64747487406,10.7271693234
78,4.97497901308,5.57789577365,10.5528747867
79,4.87242223476,5.50917391499,10.3815961498
80,2.71029910153,3.50615234074,6.21645144227
81,2.47911107927,3.24521944866,5.72433052793
82,2.26764335342,3.0037055571,5.27134891052
83,2.07421378626,2.78016547618,4.85437926244
84,1.89728372614,2.57326156908,4.47054529522
85,0.318906700972,0.678482349541,0.997389050514
86,0.318906700972,0.678482349541,0.997389050514
87,0.318906700972,0.678482349541,0.997389050514
88,0.318906700972,0.678482349541,0.997389050514
89,0.318906700972,0.678482349541,0.997389050514
90,0.318906700972,0.678482349541,0.997389050514
91,0.318906700972,0.678482349541,0.997389050514
92,0.318906700972,0.678482349541,0.997389050514
93,0.318906700972,0.678482349541,0.997389050514
94,0.318906700972,0.678482349541,0.997389050514
95,0.318906700972,0.678482349541,0.997389050514
96,0.318906700972,0.678482349541,0.997389050514
97,0.318906700972,0.678482349541,0.997389050514
98,0.318906700972,0.678482349541,0.997389050514
99,0.318906700972,0.678482349541,0.997389050514
