age,men,women,total
0,57.5302566613,57.5302566613,115.060513323
1,56.8749495782,56.9253950261,113.800344604
2,56.9014749159,56.9542226976,113.855697614
3,56.9163144328,56.9713554632,113.887669896
4,56.9314744455,56.9888103273,113.920284773
5,56.9469549977,57.0065873721,113.95354237
6,56.9790561293,57.0410040555,114.020060185
7,56.9330101253,56.997188174,113.930198299
8,56.887644055,56.9540494227,113.841693478
9,56.8429583114,56.9115882766,113.754546588
10,56.7989532879,56.8698052111,113.668758499
11,56.8604466017,56.9347917985,113.7952384
12,57.9448884297,58.0241334728,115.969021903
13,57.6385021355,57.7207918992,115.359294035
14,57.33304277,57.418342016,114.751384786
15,57.0285112437,57.1167848993,114.145296143
16,65.1499844417,67.775791102,132.925775544
17,64.4874865603,63.984667168,128.472153728
18,64.9574153297,64.4157247522,129.373140082
19,64.9385716492,64.4163690898,129.354940739
20,64.9197334352,64.4170134339,129.336746869
21,64.882717342,64.4157247328,129.298442075
22,61.0188768016,61.8905314079,122.909408209
23,60.9749357403,61.8800086496,122.85494439
24,60.931026322,61.8694876804,122.800514002
25,60.8871485238,61.8589685,122.746117024
26,60.8353856479,61.8465950978,122.681980746
27,59.4197064762,61.7976791208,121.217385597
28,59.3709725701,61.7859359177,121.156908488
29,59.3222786338,61.7741949461,121.09647358
30,59.2736246345,61.7624562057,121.03608084
31,52.0693417182,52.4770248315,104.54636655
32,60.217633317,59.9022016362,120.119834953
33,60.1772628767,59.8872220413,120.064484918
34,60.1369195012,59.8722461923,120.009165693
35,60.0966031721,59.8572740883,119.95387726
36,60.035267222,59.8321272435,119.867394465
37,64.1511352863,65.8155648871,129.966700173
38,64.1036211586,65.789889114,129.893510273
39,64.0561422227,65.7642233575,129.82036558
40,64.0086984525,65.7385676137,129.747266066
41,63.9254130204,65.6833306458,129.608743666
42,62.6285052343,66.0913975504,128.719902785
43,62.555155066,66.0378458463,128.593000912
44,62.4818908051,65.9843375334,128.466228338
45,62.4087123508,65.9308725766,128.339584927
46,61.7231033129,64.2195774145,125.942680727
47,54.8441672201,56.0141609215,110.858328142
48,54.7381823167,55.9519528547,110.690135171
49,54.6324022263,55.8898138748,110.522216101
50,54.5268265532,55.827743905,110.354570458
51,54.3319162972,55.7132374867,110.045153784
52,49.0714977164,48.48919982,97.5606975364
53,48.9132295166,48.3979771807,97.3112066973
54,48.7554717724,48.3069261584,97.0623979308
55,48.5982228375,48.2160464302,96.8142692678
56,48.3154061717,48.0418663184,96.35727249
57,46.2466467628,48.6024920479,94.8491388107
58,46.0033189795,48.4487328876,94.452051867
59,45.7612714708,48.2954601607,94.0567316315
60,45.5204975006,48.1426723285,93.663169829
61,45.1153882936,47.8645720749,92.9799603685
62,53.2719657086,50.9235568903,104.195522599
63,52.851899646,50.6542415259,103.506141172
64,52.4351459354,50.3863504682,102.821496404
65,52.0216784577,50.1198761847,102.141554642
66,51.1657754825,49.6304095613,100.796185044
67,42.8188121655,47.5362075374,90.3550197029
68,42.1837263317,47.1163344752,89.3000608069
69,41.5580600496,46.7001700258,88.2582300754
70,40.941673609,46.2876814322,87.2293550412
71,39.8748820734,45.5391373725,85.4140194458
72,32.3393550708,38.8656216461,71.2049767169
73,31.5788967132,38.3035397422,69.8824364554
74,30.8363204969,37.7495867722,68.5859072691
75,30.1112059241,37.2036451738,67.3148510978
76,28.7970108723,36.2138645565,65.0108754287
77,19.9330650084,26.5682815831,46.5013465914
78,19.1330656655,25.9294164609,45.0624821263
79,18.3651737254,25.3059135909,43.6710873164
80,17.6281005806,24.6974035702,42.3255041507
81,16.1643303566,17.8394761465,34.003806503
82,9.83310462906,11.2659651187,21.0990697478
83,8.70856471024,10.2228075385,18.9313722487
84,7.71263015837,9.27623979551,16.9888699539
85,6.83059332266,8.41731827776,15.2479116004
86,6.0494285583,7.63792749551,13.6873560538
87,3.25085588439,4.62932040798,7.88017629237
88,2.91226000159,4.23200932599,7.14426932758
89,2.60893088419,3.86879743825,6.47772832245
90,2.33719528984,3.53675818395,5.87395347379
91,2.09376256609,3.23321617411,5.32697874021
92,1.0653161251,1.90454978765,2.96986591275
93,0.974444852658,1.76281045749,2.73725531015
94,0.891324883293,1.63161957183,2.52294445512
95,0.815295032254,1.51019210026,2.32548713251
96,0.745750513732,1.3978014355,2.14355194923
97,0.125350169195,0.368553128662,0.493903297857
98,0.125350169195,0.368553128662,0.493903297857
99,0.125350169195,0.368553128662,0.493903297857
