age,men,women,total
0,58.3359092076,58.3359092076,116.671818415
1,58.2137866532,58.2654195876,116.479206241
2,59.5538561468,59.6090626912,119.162918838
3,59.4792697072,59.5367892484,119.016058956
4,59.4058201827,59.4656479865,118.871468169
5,59.3335082243,59.3956396935,118.729147918
6,65.2993713225,67.876860398,133.17623172
7,64.6638112687,64.0890566605,128.752867929
8,65.1637018433,64.5298528591,129.693554702
9,65.1734795274,64.539535048,129.713014575
10,65.1832586787,64.5492186897,129.732477368
11,65.1910831735,64.5582581113,129.749341285
12,61.3512199026,62.0374046381,123.388624541
13,61.3493790531,62.0367841834,123.386163236
14,61.3475382588,62.0361637349,123.383701994
15,61.3456975197,62.0355432926,123.381240812
16,61.3187008233,62.0268571873,123.345558011
17,59.9163552916,61.9815185322,121.897873824
18,59.8917846718,61.9734598065,121.865244478
19,59.867224128,61.9654021287,121.832626257
20,59.842673656,61.9573454985,121.800019155
21,52.5897551971,52.6542016676,105.243956865
22,60.8432359041,60.1176777648,120.960913669
23,60.8261893997,60.1158737473,120.942063147
24,60.8091476712,60.1140697841,120.923217455
25,60.7921107173,60.1122658749,120.904376592
26,60.7671707385,60.1086581649,120.875828903
27,64.9728902114,66.1435694856,131.116459697
28,64.9644362116,66.141584583,131.106020795
29,64.9559833119,66.13959974,131.095583052
30,64.9475315119,66.1376149566,131.085146469
31,64.9221794113,66.1230603149,131.045239726
32,63.6630570317,66.5751571742,130.238214206
33,63.6464877362,66.5625037187,130.208991455
34,63.6299227531,66.5498526681,130.179775421
35,63.6133620813,66.5372040221,130.150566103
36,69.5220683639,72.3841535518,141.906221916
37,61.8718678844,63.1949831575,125.066851042
38,61.8501849765,63.184234421,125.034419398
39,61.8285096674,63.1734875128,125.00199718
40,61.8068419543,63.1627424325,124.969584387
41,61.7505256432,63.1235611579,124.874086801
42,55.9209130771,55.0174311541,110.938344231
43,55.8895462378,54.9926562154,110.882202453
44,55.8581969927,54.9678924331,110.826089426
45,55.8268653318,54.9431398022,110.770005134
46,55.7385148733,54.89145759,110.629972463
47,53.579284511,55.6809255877,109.260210099
48,53.5245136927,55.6536107953,109.178124488
49,53.4697988632,55.6263094024,109.096108266
50,53.4151399654,55.5990214025,109.014161368
51,53.2727438456,55.5194240609,108.792167906
52,63.2997630481,59.3257612886,122.625524337
53,63.1956171283,59.2699040257,122.465521154
54,63.0916425578,59.2140993543,122.305741912
55,62.9878390548,59.1583472249,122.14618628
56,62.7205424736,59.0001365544,121.720679028
57,53.1401476724,56.9152703728,110.055418045
58,53.0018439167,56.8165532521,109.818397169
59,52.8639001135,56.718007352,109.581907466
60,52.726315326,56.6196323756,109.345947702
61,52.3967592979,56.3732700198,108.770029318
62,43.3590296651,48.6901212683,92.0491509334
63,43.2004566038,48.5624912427,91.7629478465
64,43.0424634775,48.43519577,91.4776592475
65,42.8850481651,48.3082339733,91.1932821385
66,24.4437010274,22.266728236,46.7104292634
67,17.4749715797,16.6631270945,34.1380986742
68,17.3240647842,16.5881246495,33.9121894337
69,17.1744611588,16.5134597982,33.687920957
70,17.0261494499,16.439131021,33.465280471
71,16.6868075292,16.2439650696,32.9307725988
72,11.3311443145,11.221449941,22.5525942554
73,11.2020437708,11.1383634026,22.3404071734
74,11.0744141245,11.0558920586,22.1303061831
75,10.948238617,10.9740313539,21.922269971
76,10.6003794662,10.7585734949,21.3589529611
77,6.2276760262,7.04503430378,13.27271033
78,6.09929550681,6.95823672431,13.0575322311
79,5.97356148953,6.87250852498,12.8460700145
80,5.85041941801,6.78783653062,12.6382559486
81,5.24106360586,6.20527096188,11.4463345677
82,2.66667752227,3.65526053822,6.32193806049
83,2.43921041282,3.38323079996,5.82244121278
84,2.23114620658,3.13144590546,5.36259211204
85,2.04082983944,2.89839920437,4.93922904381
86,1.86674742393,2.68269617344,4.54944359737
87,0.313773978194,0.707336566452,1.02111054465
88,0.313773978194,0.707336566452,1.02111054465
89,0.313773978194,0.707336566452,1.02111054465
90,0.313773978194,0.707336566452,1.02111054465
91,0.313773978194,0.707336566452,1.02111054465
92,0.313773978194,0.707336566452,1.02111054465
93,0.313773978194,0.707336566452,1.02111054465
94,0.313773978194,0.707336566452,1.02111054465
95,0.313773978194,0.707336566452,1.02111054465
96,0.313773978194,0.707336566452,1.02111054465
97,0.313773978194,0.707336566452,1.02111054465
98,0.313773978194,0.707336566452,1.02111054465
99,0.313773978194,0.707336566452,1.02111054465
