age,men,women,total
0,67.5315678819,67.5315678819,135.063135764
1,66.7047119133,66.7638759055,133.468587819
2,70.2460751858,71.4674794107,141.713554596
3,69.5519326375,67.4691813773,137.021114015
4,70.0790961327,67.9230343254,138.002130458
5,70.0790961327,67.9230343254,138.002130458
6,70.089611362,67.9332256341,138.022836996
7,70.1001281691,67.9434184719,138.043546641
8,65.973093509,65.291035164,131.264128673
9,65.973093509,65.291035164,131.264128673
10,65.973093509,65.291035164,131.264128673
11,65.9711139797,65.2903821688,131.261496148
12,65.9691345098,65.2897291801,131.25886369
13,64.486879467,65.2504892734,129.73736874
14,64.486879467,65.2504892734,129.73736874
15,64.486879467,65.2504892734,129.73736874
16,64.4604345574,65.2420055221,129.702440079
17,64.5945084853,63.2078589871,127.802367472
18,74.7529689444,72.1694301677,146.922399112
19,74.7529689444,72.1694301677,146.922399112
20,74.7529689444,72.1694301677,146.922399112
21,74.7320253375,72.1672645001,146.899289838
22,74.7110875984,72.1650988974,146.876186496
23,79.8922662157,79.4128603778,159.305126594
24,79.8922662157,79.4128603778,159.305126594
25,79.8922662157,79.4128603778,159.305126594
26,79.8818709694,79.4104772771,159.292348246
27,79.8714770756,79.4080942478,159.279571323
28,78.3428129651,79.9662221933,158.309035158
29,78.3428129651,79.9662221933,158.309035158
30,78.3428129651,79.9662221933,158.309035158
31,78.322423036,79.9510235956,158.273446632
32,70.3698814577,71.4909389753,141.860820433
33,62.6483427444,62.4257801013,125.074122846
34,62.6483427444,62.4257801013,125.074122846
35,62.6483427444,62.4257801013,125.074122846
36,62.626387722,62.4151621974,125.041549919
37,62.6044403937,62.4045460995,125.008986493
38,56.726031698,54.415253529,111.141285227
39,56.726031698,54.415253529,111.141285227
40,56.726031698,54.415253529,111.141285227
41,56.6942132562,54.3907497573,111.084963014
42,56.6624126618,54.36625702,111.028669682
43,54.5231274714,55.1752381235,109.698365595
44,54.5231274714,55.1752381235,109.698365595
45,54.5231274714,55.1752381235,109.698365595
46,54.4673918203,55.1481714007,109.615563221
47,54.4117131443,55.1211179558,109.5328311
48,64.7596575045,58.9556566479,123.715314152
49,64.7596575045,58.9556566479,123.715314152
50,64.7596575045,58.9556566479,123.715314152
51,64.6531096476,58.9001478513,123.553257499
52,64.5467370919,58.8446913182,123.39142841
53,54.8300980149,56.863946149,111.694044164
54,54.8300980149,56.863946149,111.694044164
55,54.8300980149,56.863946149,111.694044164
56,54.6873959561,56.7653180479,111.452714004
57,54.5450652969,56.6668610131,111.21192631
58,45.302462648,49.0723304584,94.3747931064
59,45.302462648,49.0723304584,94.3747931064
60,45.302462648,49.0723304584,94.3747931064
61,45.1367820449,48.9436985588,94.0804806037
62,56.6680999738,49.4847712446,106.152871218
63,40.8653144722,37.1989671688,78.0642816409
64,40.8653144722,37.1989671688,78.0642816409
65,40.8653144722,37.1989671688,78.0642816409
66,40.512418124,37.0315308002,77.5439489242
67,40.1625692461,36.8648480799,77.0274173261
68,27.5866209116,25.656474042,53.2430949536
69,27.5866209116,25.656474042,53.2430949536
70,27.5866209116,25.656474042,53.2430949536
71,27.2723148134,25.4665068251,52.7388216385
72,26.9615897382,25.277946175,52.2395359132
73,16.1732176922,16.7592322057,32.9324498979
74,16.1732176922,16.7592322057,32.9324498979
75,16.1732176922,16.7592322057,32.9324498979
76,15.8398146573,16.5527519067,32.392566564
77,15.5132845642,16.3488155259,31.86210009
78,8.62930985662,10.4047246845,19.0340345411
79,8.62930985662,10.4047246845,19.0340345411
80,8.62930985662,10.4047246845,19.0340345411
81,7.89323128946,9.63039013212,17.5236214216
82,7.21994009071,8.9136826691,16.1336227598
83,1.21357034998,2.35023770341,3.56380805339
84,1.21357034998,2.35023770341,3.56380805339
85,1.21357034998,2.35023770341,3.56380805339
86,1.21357034998,2.35023770341,3.56380805339
87,1.21357034998,2.35023770341,3.56380805339
88,1.21357034998,2.35023770341,3.56380805339
89,1.21357034998,2.35023770341,3.56380805339
90,1.21357034998,2.35023770341,3.56380805339
91,1.21357034998,2.35023770341,3.56380805339
92,1.21357034998,2.35023770341,3.56380805339
93,1.21357034998,2.35023770341,3.56380805339
94,1.21357034998,2.35023770341,3.56380805339
95,1.21357034998,2.35023770341,3.56380805339
96,1.21357034998,2.35023770341,3.56380805339
97,1.21357034998,2.35023770341,3.56380805339
98,1.21357034998,2.35023770341,3.56380805339
99,1.21357034998,2.35023770341,3.56380805339
