age,men,women,total
0,21.2891940228,21.2891940228,42.5783880457
1,20.5752294792,20.5934787555,41.1687082347
2,20.0218235743,20.040383845,40.0622074193
3,19.4688303601,19.4876577296,38.9564880898
4,18.9162498745,18.9353004942,37.8515503687
5,18.7326638433,18.7522798742,37.4849437175
6,18.8729351722,18.8934539255,37.7663890977
7,18.5565302084,18.5774481591,37.1339783674
8,18.2405385233,18.2618308388,36.5023693621
9,17.9249605422,17.9466024386,35.8715629808
10,31.5020231591,36.2767474571,67.7787706162
11,31.1944773322,34.2520154462,65.4464927784
12,31.4346863779,34.487251434,65.9219378119
13,31.4384597478,34.4920810015,65.9305407493
14,31.4422335706,34.4969112453,65.9391448159
15,31.4460078464,34.5017421655,65.9477500119
16,29.5816497816,33.1502167388,62.7318665204
17,29.5686316426,33.1455751051,62.7142067477
18,29.5556192326,33.1409341212,62.6965533538
19,29.542612549,33.1362937872,62.6789063362
20,29.5296115893,33.1316541029,62.6612656922
21,28.8461915794,33.1064429628,61.9526345422
22,28.8262837257,33.1011451903,61.9274289159
23,28.8063896111,33.0958482655,61.9022378765
24,28.7865092262,33.0905521883,61.8770614144
25,13.1456030323,14.6132089287,27.758811961
26,15.2067062119,16.6840592847,31.8907654966
27,15.2004676569,16.6830579708,31.8835256276
28,15.1942316612,16.6820567169,31.8762883781
29,15.1879982238,16.6810555232,31.869053747
30,15.1817673437,16.6800543896,31.8618217332
31,16.228278594,18.3512438663,34.5795224603
32,16.2219439275,18.3472053811,34.5691493086
33,16.2156117337,18.3431677846,34.5587795183
34,16.2092820117,18.3391310767,34.5484130884
35,16.2029547605,18.3350952571,34.5380500176
36,15.8831410815,18.4573161353,34.3404572169
37,15.8734424729,18.4506693081,34.3241117809
38,15.8637497864,18.4440248745,34.3077746609
39,15.8540630186,18.4373828336,34.2914458522
40,21.8403313492,24.9985527012,46.8388840504
41,19.4261212723,21.8151576853,41.2412789576
42,19.4084208453,21.8016252507,41.2100460961
43,19.3907365465,21.7881012106,41.178837757
44,19.3730683609,21.7745855597,41.1476539206
45,19.3554162741,21.7610782928,41.1164945669
46,17.5102332597,18.9572845447,36.4675178044
47,17.4825219216,18.9394523931,36.4219743147
48,17.454854439,18.9216370152,36.3764914542
49,17.4272307424,18.9038383954,36.3310691378
50,17.3996507624,18.8860565178,36.2857072802
51,16.6980948332,19.1396447159,35.8377395491
52,16.6535804144,19.1122437869,35.7658242013
53,16.6091846638,19.0848820859,35.6940667497
54,16.5649072651,19.0575595568,35.6224668219
55,16.5207479028,19.0302761436,35.5510240464
56,19.5792000765,20.2996962086,39.8788962851
57,19.4961133518,20.2454075292,39.7415208809
58,19.4133792157,20.1912640372,39.6046432529
59,19.3309961721,20.1372653443,39.4682615164
60,19.2489627309,20.0834110634,39.3323737943
61,16.2490907882,19.322947126,35.5720379142
62,16.1475288682,19.2388694559,35.386398324
63,16.0466017421,19.155157623,35.2017593651
64,15.9463054422,19.0718100356,35.0181154778
65,15.8466360257,18.9888251088,34.8354611345
66,13.0000652301,16.3270042812,29.3270695113
67,12.8406685248,16.2109098849,29.0515784097
68,12.6832262181,16.0956409867,28.7788672048
69,12.5277143467,15.9811917166,28.5089060633
70,12.3741092411,15.8675562468,28.2416654879
71,8.74554653794,11.7864373322,20.5319838701
72,8.57124226741,11.6465083266,20.217750594
73,8.40041199116,11.5082405632,19.9086525543
74,8.2329864703,11.3716143196,19.6046007899
75,3.41646296983,3.64269736611,7.05916033593
76,2.27211806859,2.48539893991,4.75751700849
77,2.19992590237,2.43660203774,4.63652794011
78,2.1300275029,2.38876318605,4.51879068895
79,2.06234999016,2.34186357504,4.4042135652
80,1.99682279976,2.29588476418,4.29270756394
81,1.07305724601,1.39152750526,2.46458475127
82,0.961291982203,1.27209975993,2.23339174213
83,0.861167732184,1.16292189202,2.0240896242
84,0.771472015459,1.06311420655,1.83458622201
85,0.691118638557,0.971872508322,1.66299114688
86,0.351644375505,0.572488655157,0.924133030662
87,0.321649173991,0.529883227338,0.85153240133
88,0.294212557732,0.490448556639,0.784661114371
89,0.269116279868,0.453948670763,0.723064950631
90,0.246160709959,0.420165158808,0.666325868766
91,0.0413761520433,0.110783391618,0.152159543661
92,0.0413761520433,0.110783391618,0.152159543661
93,0.0413761520433,0.110783391618,0.152159543661
94,0.0413761520433,0.110783391618,0.152159543661
95,0.0413761520433,0.110783391618,0.152159543661
96,0.0413761520433,0.110783391618,0.152159543661
97,0.0413761520433,0.110783391618,0.152159543661
98,0.0413761520433,0.110783391618,0.152159543661
99,0.0413761520433,0.110783391618,0.152159543661
