age,men,women,total
0,17.3910783487,17.3910783487,34.7821566973
1,17.4016128719,17.4170472972,34.8186601691
2,17.5439522928,17.5602155718,35.1041678646
3,17.9975861416,18.0149907416,36.0125768832
4,18.024720481,18.0428732384,36.0675937194
5,18.0521622794,18.0710657186,36.1232279979
6,18.0826245825,18.102284106,36.1849086885
7,16.5624809,17.5253482333,34.0878291333
8,16.4012779506,16.5473628175,32.9486407681
9,16.5280698006,16.6611734274,33.189243228
10,16.5305498047,16.6636733034,33.194223108
11,16.5325341056,16.666006871,33.1985409767
12,16.5345186448,16.6683407655,33.2028594103
13,15.5606079847,16.0174798851,31.5780878697
14,15.560141087,16.0173196895,31.5774607765
15,15.5596742034,16.0171594954,31.5768336989
16,15.5528267827,16.0149168016,31.5677435843
17,15.5459823754,16.0126744217,31.5586567971
18,15.1904490939,16.0009699253,31.1914190192
19,15.1842197639,15.998889508,31.1831092719
20,15.1779929885,15.9968093611,31.1748023496
21,15.1675180783,15.9942495133,31.1617675916
22,16.0917229996,16.409749939,32.5014729387
23,18.6171716317,18.7357519019,37.3529235335
24,18.6119556419,18.7351896775,37.3471453194
25,18.6067411134,18.73462747,37.3413685834
26,18.5991076932,18.7335030888,37.332610782
27,18.5914774045,18.732378775,37.3238561796
28,19.8782007718,20.6131102401,40.4913110119
29,19.8756143037,20.6124916612,40.4881059649
30,19.8730281722,20.6118731009,40.4849012731
31,19.8652707871,20.607337128,40.4726079152
32,19.8575164302,20.6028021534,40.4603185835
33,19.47239314,20.7436677168,40.2160608568
34,19.4673251484,20.7397251188,40.2070502673
35,19.4622584759,20.7357832703,40.1980417461
36,19.4503743764,20.7283159241,40.1786903005
37,20.16031543,21.1461021881,41.3064176181
38,17.9418766177,18.4616039016,36.4034805193
39,17.9355889126,18.4584637961,36.3940527087
40,17.9293034111,18.4553242246,36.3846276357
41,17.9129668341,18.4438759705,36.3568428047
42,17.8966451426,18.432434818,36.3290799606
43,16.2070966516,16.0653992741,32.2724959257
44,16.1980058595,16.0581648527,32.2561707122
45,16.1889201666,16.050933689,32.2398538555
46,16.1632999117,16.0358353935,32.1991353052
47,16.1377202029,16.0207513002,32.1584715031
48,15.5125679985,16.2511673067,31.7637353052
49,15.4967104511,16.2431951465,31.7399055976
50,15.480869114,16.235226897,31.716096011
51,15.4395996219,16.2119840257,31.6515836476
52,15.3984401477,16.1887744296,31.5872145773
53,18.2967413033,17.2986550853,35.5953963886
54,18.266638016,17.2823678013,35.5490058173
55,18.2365842571,17.2660958523,35.5026801094
56,18.1591950864,17.2199201099,35.3791151963
57,18.0821343262,17.173867858,35.2560021842
58,15.3201367595,16.5670011897,31.8871379492
59,15.2802642235,16.5382664293,31.8185306528
60,15.2404954607,16.5095815081,31.7500769688
61,15.1452375782,16.4377453053,31.5829828835
62,15.0505750873,16.366221675,31.4167967623
63,12.4545552136,14.1356589351,26.5902141487
64,12.4090062942,14.0986055357,26.5076118299
65,12.3636239568,14.0616492633,26.42527322
66,12.2120308001,13.9616628449,26.173693645
67,12.0622963611,13.8623873875,25.9246837485
68,8.62341941833,10.3738061749,18.9972255933
69,8.54895105168,10.3271126088,18.8760636605
70,8.47512576376,10.2806292152,18.755754979
71,8.30621115019,10.1585772174,18.4647883676
72,9.37032070324,8.84638890696,18.2167096102
73,6.36289811429,6.11115019349,12.4740483078
74,6.29040291142,6.0659016456,12.356304557
75,6.21873367722,6.02098812975,12.239721807
76,6.0211454174,5.90277549031,11.9239209077
77,5.82983514317,5.78688377027,11.6167189134
78,3.42500234767,3.78942382025,7.21442616792
79,3.3543975862,3.74273663592,7.09713422212
80,3.28524830764,3.69662465596,6.9818729636
81,2.94307025038,3.37936211798,6.32243236836
82,2.6365320632,3.08932861387,5.72586067708
83,1.34147976793,1.81979176111,3.16127152904
84,1.2270517868,1.684360245,2.9114120318
85,1.12238449172,1.5590077368,2.68139222853
86,1.02664529795,1.44298414227,2.46962944022
87,0.939072640062,1.33559519026,2.27466783032
88,0.157844898731,0.352151438318,0.509996337049
89,0.157844898731,0.352151438318,0.509996337049
90,0.157844898731,0.352151438318,0.509996337049
91,0.157844898731,0.352151438318,0.509996337049
92,0.157844898731,0.352151438318,0.509996337049
93,0.157844898731,0.352151438318,0.509996337049
94,0.157844898731,0.352151438318,0.509996337049
95,0.157844898731,0.352151438318,0.509996337049
96,0.157844898731,0.352151438318,0.509996337049
97,0.157844898731,0.352151438318,0.509996337049
98,0.157844898731,0.352151438318,0.509996337049
99,0.157844898731,0.352151438318,0.509996337049
