age,men,women,total
0,16.2537882994,16.2537882994,32.5075765989
1,16.2971064701,16.3115612492,32.6086677193
2,16.4627838223,16.478044856,32.9408286783
3,16.6285527621,16.6446334357,33.2731861978
4,16.7996982848,16.8166173182,33.616315603
5,16.94014355,16.9578825315,33.8980260815
6,17.0833502811,17.1019233884,34.1852736695
7,17.2267982308,17.2462172338,34.4730154646
8,17.3704875352,17.3907642338,34.761251769
9,17.5152000878,17.5363472556,35.0515473434
10,17.9707865674,17.9932036142,35.9639901816
11,18.000040939,18.0235760441,36.0236169831
12,18.0296091498,18.0542663231,36.0838754729
13,18.0594915023,18.0852748109,36.1447663133
14,16.5407962147,17.508705928,34.0495021427
15,16.3793128451,16.5314838823,32.9107967273
16,16.4986710452,16.64285465,33.1415256952
17,16.4938848991,16.6430211251,33.1369060242
18,16.4891001413,16.643187602,33.1322877433
19,16.4843167716,16.6433540805,33.1276708521
20,15.5070013341,15.9913894313,31.4983907655
21,15.4958343948,15.9886705417,31.4845049365
22,15.484675497,15.9859521143,31.4706276113
23,15.473524635,15.9832341491,31.4567587841
24,15.462381803,15.980516646,31.442898449
25,15.1045274136,15.968356461,31.0728838746
26,15.0921392235,15.9653220484,31.0574612719
27,15.0797611937,15.9622882125,31.0420494062
28,15.067393316,15.9592549531,31.026648269
29,15.9834173525,16.3733549234,32.356772276
30,18.4894623203,18.6936370762,37.1830993965
31,18.4770668193,18.6889624048,37.166029224
32,18.4646796283,18.6842889023,37.1489685306
33,18.4523007419,18.6796165685,37.1319173104
34,18.4399301543,18.6749454032,37.1148755575
35,19.7110334406,20.5460047839,40.2570382244
36,19.6964342826,20.5379894374,40.23442372
37,19.6818459376,20.5299772178,40.2118231554
38,19.6672683976,20.521968124,40.1892365216
39,19.6527016546,20.5139621546,40.1666638092
40,19.264796923,20.6507072566,39.9155041796
41,19.2422340965,20.633974662,39.8762087585
42,19.2196976955,20.6172556252,39.8369533207
43,19.197187689,20.6005501353,39.7977378243
44,19.886726388,21.006297614,40.8930240019
45,17.688466001,18.3312890274,36.0197550284
46,17.654283508,18.3109307103,35.9652142183
47,17.6201670718,18.2905950026,35.9107620744
48,17.5861165647,18.2702818794,35.8563984441
49,17.5521318593,18.2499913154,35.8021231747
50,15.8788588532,15.8985815707,31.7774404239
51,15.8276454499,15.8686715995,31.6963170493
52,15.7765972229,15.8388178978,31.6154151207
53,15.7257136396,15.8090203598,31.5347339994
54,15.6749941689,15.7792788799,31.4542730489
55,15.0429765929,15.9911515329,31.0341281258
56,14.9638276295,15.9405618218,30.9043894513
57,14.8850951103,15.8901321566,30.7752272669
58,14.8067768439,15.839862031,30.646638875
59,14.7288706509,15.7897509404,30.5186215913
60,17.4555962643,16.843010836,34.2986071003
61,17.3179534442,16.7539345445,34.0718879887
62,17.1813959807,16.6653293436,33.8467253243
63,17.0459153154,16.577192742,33.6231080573
64,16.9115029573,16.4895222614,33.4010252187
65,14.2759145394,15.8651419216,30.141056461
66,14.0641751045,15.7250098819,29.7891849865
67,13.8555761752,15.5861155865,29.4416917617
68,13.6500711716,15.4484481028,29.0985192743
69,13.4476142048,15.3119965946,28.7596107994
70,11.0319856889,13.165587261,24.1975729498
71,10.7725690833,12.9751840707,23.747753154
72,10.5192526466,12.787534527,23.3067871737
73,10.2718929336,12.6025988063,22.8744917399
74,10.0303498722,12.4203376605,22.4506875327
75,7.0890671716,9.22583977038,16.314906942
76,6.80455251835,9.00399376074,15.8085462791
77,6.53145665772,8.78748229551,15.3189389532
78,6.26932130461,8.57617709939,14.845498404
79,6.92668885279,7.37637470925,14.303063562
80,4.60659314528,5.03287318165,9.63946632693
81,4.07977093835,4.56686074912,8.64663168747
82,3.61319751593,4.14399813965,7.75719565558
83,3.19998266726,3.76028995076,6.96027261802
84,2.83402416437,3.41211072912,6.24613489349
85,1.52295444809,2.06806805143,3.59102249952
86,1.36432972766,1.89057626371,3.25490599137
87,1.22222671079,1.72831769556,2.95054440635
88,1.09492456427,1.57998495703,2.67490952129
89,0.980881689828,1.44438286482,2.42526455465
90,0.499077162763,0.850824358888,1.34990152165
91,0.456505971211,0.787504788303,1.24401075951
92,0.417566094584,0.728897551089,1.14646364567
93,0.381947782378,0.674651948629,1.05659973101
94,0.349367705749,0.624443381802,0.973811087551
95,0.0587237959889,0.164644674265,0.223368470254
96,0.0587237959889,0.164644674265,0.223368470254
97,0.0587237959889,0.164644674265,0.223368470254
98,0.0587237959889,0.164644674265,0.223368470254
99,0.0587237959889,0.164644674265,0.223368470254
