age,men,women,total
0,35.6722694939,35.6722694939,71.3445389879
1,35.30686256,35.338178113,70.645040673
2,35.2104006974,35.2430408096,70.453441507
3,35.1145426792,35.1485002647,70.2630429439
4,35.0192886147,35.0545566595,70.0738452742
5,35.2886628566,35.3256156096,70.6142784662
6,36.161194443,36.2005090817,72.3617035247
7,36.1828609871,36.223648316,72.4065093031
8,36.2053763377,36.2476391413,72.4530154789
9,36.2287413332,36.2724824989,72.501223832
10,45.4308421188,46.5582482638,91.9890903826
11,44.9873129577,43.9596697738,88.9469827314
12,45.3337319536,44.2615759889,89.5953079425
13,45.3391737428,44.267774345,89.6069480879
14,45.3446161852,44.2739735692,89.6185897545
15,45.350059281,44.2801736616,89.6302329425
16,42.6613634958,42.5456009459,85.2069644417
17,42.6425893043,42.5396437873,85.1822330916
18,42.6238233748,42.5336874629,85.1575108376
19,42.6050657037,42.5277319724,85.1327976761
20,42.5863162874,42.5217773159,85.1080936032
21,41.6007177938,42.4894208726,84.0901386664
22,41.5720075564,42.4826216134,84.0546291698
23,41.5433171332,42.4758234422,84.0191405753
24,41.5146465102,42.4690263588,83.9836728691
25,30.2943652496,29.9697338996,60.2640991492
26,35.04422818,34.2167705647,69.2609987447
27,35.0298512765,34.214717004,69.2445682805
28,35.0154802712,34.2126635666,69.2281438378
29,35.0011151616,34.2106102523,69.2117254139
30,34.9867559452,34.2085570614,69.1953130066
31,37.3984668404,37.6359428024,75.0344096427
32,37.3838684457,37.6276604102,75.011528856
33,37.3692757495,37.6193798408,74.9886555903
34,37.3546887496,37.6111010936,74.9657898431
35,37.3401074436,37.6028241683,74.9429316119
36,36.6030889608,37.8534828166,74.4565717774
37,36.5807382789,37.8398510643,74.4205893431
38,36.5584012447,37.826224221,74.3846254658
39,36.5360778501,37.8126022851,74.3486801352
40,48.5480441697,49.4519396666,97.9999838363
41,43.1815881587,43.1545727693,86.336160928
42,43.1422425511,43.1278030139,86.270045565
43,43.1029327939,43.1010498644,86.2039826583
44,43.0636588544,43.0743133105,86.1379721649
45,43.0244207,43.0475933419,86.0720140419
46,38.9228333637,37.5011506767,76.4239840404
47,38.8612348814,37.4658752551,76.3271101365
48,38.7997338837,37.4306330152,76.2303668988
49,38.7383302162,37.3954239259,76.133754142
50,38.6770237248,37.360247956,76.0372716808
51,37.1175616593,37.8618941281,74.9794557874
52,37.0186122461,37.8076898266,74.8263020726
53,36.9199266159,37.7535631257,74.6734897416
54,36.8215040658,37.6995139143,74.5210179801
55,36.7233438942,37.6455420815,74.3688859757
56,43.5218612265,40.1566988359,83.6785600624
57,43.3371708975,40.0493053987,83.3864762963
58,43.1532643245,39.9421991702,83.0954634947
59,42.9701381815,39.8353793821,82.8055175637
60,42.7877891566,39.7288452686,82.5166344252
61,36.1194875979,38.2245015092,74.3439891071
62,35.8937294581,38.0581797257,73.9519091838
63,35.6693823775,37.8925816386,73.5619640161
64,35.4464375367,37.727704099,73.1741416356
65,35.2248861711,37.5635439717,72.7884301427
66,28.8973519179,32.2979510173,61.1953029352
67,28.5430350274,32.0682939989,60.6113290263
68,28.1930624954,31.8402699741,60.0333324695
69,27.847381055,31.6138673313,59.4612483863
70,27.5059380919,31.3890745416,58.8950126335
71,19.4401436875,23.3158373127,42.7559810002
72,19.0526893358,23.0390308582,42.091720194
73,18.6729571942,22.7655106598,41.438467854
74,18.3007933542,22.495237703,40.7960310572
75,29.9041524747,28.3748661625,58.2790186371
76,19.8877510933,19.3600662346,39.2478173279
77,19.2558561877,18.97996176,38.2358179477
78,18.644038523,18.6073200395,37.2513585625
79,18.0516601838,18.2419945535,36.2936547373
80,17.4781035229,17.8838416593,35.3619451822
81,9.39242362117,10.8393321637,20.2317557849
82,8.41414710546,9.90904728161,18.3231943871
83,7.53776387947,9.05860403076,16.5963679102
84,6.75266115394,8.28115000909,15.033811163
85,6.04933152446,7.57042092138,13.6197524458
86,3.07792799595,4.45941217098,7.53734016693
87,2.81538129561,4.12753631344,6.94291760905
88,2.57522978123,3.82035913379,6.39558891502
89,2.35556314752,3.53604252096,5.89160566848
90,2.15463403786,3.27288515874,5.4275191966
91,0.362163667642,0.862949510831,1.22511317847
92,0.362163667642,0.862949510831,1.22511317847
93,0.362163667642,0.862949510831,1.22511317847
94,0.362163667642,0.862949510831,1.22511317847
95,0.362163667642,0.862949510831,1.22511317847
96,0.362163667642,0.862949510831,1.22511317847
97,0.362163667642,0.862949510831,1.22511317847
98,0.362163667642,0.862949510831,1.22511317847
99,0.362163667642,0.862949510831,1.22511317847
