age,men,women,total
0,18.6410169267,18.6410169267,37.2820338534
1,18.8514655626,18.8681859401,37.7196515027
2,18.7528497972,18.7702337267,37.5230835239
3,18.6546499694,18.6726899842,37.3273399536
4,18.5568662944,18.5755549777,37.1324212721
5,23.7405168663,26.0659901618,49.8065070282
6,23.509449953,24.6114023336,48.1208522866
7,23.6911922941,24.7806763587,48.4718686528
8,23.6947471104,24.7843945013,48.4791416117
9,23.6983024602,24.7881132017,48.4864156619
10,23.7018583435,24.7918324601,48.4936908035
11,22.3057794493,23.8237676641,46.1295471134
12,22.3051101621,23.8235293955,46.1286395576
13,22.3044408951,23.8232911292,46.1277320243
14,22.3037716481,23.8230528653,46.1268245134
15,22.3031024211,23.8228146038,46.125917025
16,21.793035254,23.8054012699,45.5984365239
17,21.7840983221,23.8023061344,45.5864044565
18,21.7751650552,23.7992114013,45.5743764565
19,21.7662354516,23.7961170707,45.5623525222
20,15.0398645146,15.8967412881,30.9366058027
21,17.4002335854,18.1500267784,35.5502603638
22,17.3953585462,18.1494821306,35.5448406768
23,17.3904848729,18.1489374991,35.539422372
24,17.385612565,18.1483928839,35.5340054489
25,17.3807416222,18.1478482851,35.5285899073
26,18.583669496,19.9698928691,38.5535623651
27,18.5812514669,19.9692935925,38.5505450595
28,18.5788337525,19.9686943339,38.5475280864
29,18.5764163526,19.9680950933,38.5445114459
30,18.5739992673,19.9674958707,38.541495138
31,18.2137689366,20.1040177154,38.317786652
32,18.2090285215,20.1001966911,38.3092252126
33,18.2042893401,20.096376393,38.3006657331
34,18.1995513922,20.0925568211,38.2921082132
35,22.1463181114,24.0599464126,46.2062645241
36,19.7093397904,21.0055355173,40.7148753076
37,19.7024326804,21.0019627184,40.7043953987
38,19.6955279909,20.9983905272,40.6939185181
39,19.6886257212,20.9948189435,40.6834446648
40,19.6817258704,20.9912479674,40.6729738378
41,17.8236552668,18.2956176537,36.1192729205
42,17.8136577238,18.2873789411,36.1010366649
43,17.8036657886,18.2791439384,36.082809727
44,17.7936794581,18.270912644,36.0645921021
45,17.783698729,18.2626850563,36.0463837853
46,17.0947836702,18.5253453323,35.6201290026
47,17.0773087207,18.5162575531,35.5935662738
48,17.0598516348,18.5071742319,35.5670258667
49,17.0424123942,18.4980953666,35.5405077608
50,17.0249909807,18.489020955,35.5140119357
51,20.2294422472,19.7566034265,39.9860456737
52,20.1961591231,19.7380018988,39.9341610219
53,20.1629307591,19.7194178851,39.8823486441
54,20.1297570651,19.7008513688,39.8306084339
55,20.0966379511,19.6823023336,39.7789402847
56,17.0269303537,18.9867960364,36.01372639
57,16.9826156779,18.9538642445,35.9364799224
58,16.9384163365,18.9209895715,35.8594059079
59,16.8943320292,18.8881719182,35.7825039474
60,16.8503624569,18.8554111857,35.7057736425
61,13.943903696,16.2855952275,30.2294989235
62,13.892907917,16.2429062614,30.1358141784
63,13.8420986403,16.2003291947,30.0424278349
64,13.7914751837,16.157863734,29.9493389177
65,13.7410368677,16.1155095868,29.8565464545
66,9.82356266221,12.0599120621,21.8834747243
67,9.7387303433,12.0056291604,21.7443595037
68,9.65463060203,11.9515905915,21.6062211935
69,9.57125711216,11.8977952558,21.469052368
70,17.0285573783,16.2745169468,33.3030743251
71,11.5632088872,11.2425554014,22.8057642886
72,11.4314643332,11.1593125927,22.5907769259
73,11.3012208009,11.0766861354,22.3779069364
74,11.1724611886,10.994671466,22.1671326546
75,11.0451685892,10.9132640545,21.9584326437
76,6.48898766767,7.14633028872,13.6353179564
77,6.35522033559,7.05828470307,13.4135050387
78,6.22421055215,6.9713238735,13.1955344256
79,6.09590147182,6.88543443538,12.9813359072
80,5.97023742093,6.80060318874,12.7708406097
81,3.03768454846,4.0059453688,7.04362991726
82,2.7785706069,3.70781716186,6.48638776876
83,2.5415590376,3.43187608419,5.97343512179
84,2.32476451222,3.17647093778,5.50123545
85,2.12646252057,2.94007340913,5.0665359297
86,0.357428431938,0.775198269162,1.1326267011
87,0.357428431938,0.775198269162,1.1326267011
88,0.357428431938,0.775198269162,1.1326267011
89,0.357428431938,0.775198269162,1.1326267011
90,0.357428431938,0.775198269162,1.1326267011
91,0.357428431938,0.775198269162,1.1326267011
92,0.357428431938,0.775198269162,1.1326267011
93,0.357428431938,0.775198269162,1.1326267011
94,0.357428431938,0.775198269162,1.1326267011
95,0.357428431938,0.775198269162,1.1326267011
96,0.357428431938,0.775198269162,1.1326267011
97,0.357428431938,0.775198269162,1.1326267011
98,0.357428431938,0.775198269162,1.1326267011
99,0.357428431938,0.775198269162,1.1326267011
