age,men,women,total
0,18.6048425021,18.6048425021,37.2096850042
1,18.494871354,18.5112754489,37.0061468029
2,18.8454330936,18.862902848,37.7083359416
3,18.7468488853,18.7649780613,37.5118269466
4,18.6486804814,18.667461631,37.3161421124
5,18.5509280972,18.5703538223,37.1212819195
6,23.7364809785,26.0626015831,49.7990825616
7,23.5054533465,24.6082028513,48.1136561978
8,23.6871647914,24.7774548708,48.4646196622
9,23.6907190034,24.78117253,48.4718915334
10,23.6942737488,24.784890747,48.4791644958
11,23.6971179718,24.7883616035,48.4854795753
12,22.3013182934,23.8204323366,46.1217506301
13,22.3006491401,23.8201941014,46.1208432415
14,22.2999800069,23.8199558684,46.1199358753
15,22.2993108937,23.8197176379,46.1190285317
16,22.2894975287,23.8163824439,46.1058799725
17,21.7797415025,23.7989738115,45.578715314
18,21.7708100222,23.7958795117,45.5666895339
19,21.7618822045,23.7927856143,45.5546678188
20,21.752958048,23.789692119,45.542650167
21,15.0264790352,15.8919722657,30.9184513009
22,17.3847473775,18.1445817704,35.5293291479
23,17.3798766771,18.144037286,35.5239139631
24,17.3750073413,18.1434928178,35.5185001592
25,17.3701393698,18.142948366,35.5130877359
26,17.3630132658,18.1418594951,35.5048727609
27,18.5647141531,19.9633028044,38.5280169576
28,18.5622985904,19.9627037256,38.5250023161
29,18.5598833421,19.9621046648,38.5219880069
30,18.5574684079,19.961505622,38.5189740299
31,18.5502245482,19.9571127729,38.5073373211
32,18.1904553124,20.0935636262,38.2840189386
33,18.185720965,20.0897445888,38.2754655538
34,18.1809878498,20.0859262773,38.2669141271
35,18.1762559664,20.0821086915,38.2583646579
36,22.1102196129,24.0433450496,46.1535646625
37,19.6772135665,20.9910416977,40.6682552643
38,19.6703177151,20.9874713641,40.6577890792
39,19.6634242803,20.9839016377,40.647325918
40,19.6565332613,20.9803325185,40.6368657798
41,19.6386228908,20.9673179447,40.6059408355
42,17.7846214617,18.2747606496,36.0593821113
43,17.7746458134,18.2665313291,36.0411771425
44,17.7646757606,18.2583057143,36.0229814749
45,17.7547113001,18.2500838036,36.0047951037
46,17.7266130561,18.2329168797,35.9595299357
47,17.0399094146,18.4951490195,35.5350584341
48,17.0224905597,18.4860760533,35.508566613
49,17.0050895111,18.4770075379,35.482097049
50,16.9877062504,18.4679434712,35.4556497216
51,16.9424197744,18.4415041712,35.3839239456
52,20.1313294523,19.7058289557,39.837158408
53,20.0982077513,19.6872752339,39.7854829852
54,20.0651405449,19.6687389811,39.733879526
55,20.0321277433,19.6502201808,39.6823479241
56,19.9471189648,19.5976684336,39.5447873983
57,16.9002499918,18.9051528134,35.8054028053
58,16.8562650172,18.8723626283,35.7286276455
59,16.8123945189,18.8396293163,35.6520238352
60,16.768638199,18.8069527789,35.5755909779
61,16.6638289445,18.7251202944,35.3889492388
62,13.7895446821,16.1730617645,29.9626064466
63,13.7391134264,16.1306677791,29.8697812055
64,13.6888666083,16.0883849199,29.7772515283
65,13.6388035534,16.0462128956,29.685016449
66,13.4715751347,15.9321150877,29.4036902224
67,9.6309225984,11.9226702629,21.5535928613
68,9.54775384127,11.8690051005,21.4167589418
69,9.46530329593,11.8155814906,21.2808847865
70,9.38356476019,11.7623983458,21.145963106
71,16.5044183822,15.9701834799,32.4746018621
72,11.2072933176,11.0323196154,22.239612933
73,11.079603861,10.9506334472,22.0302373082
74,10.9533692247,10.8695521047,21.8229213294
75,10.8285728332,10.7890711095,21.6176439428
76,10.4845158317,10.5772446543,21.0617604859
77,6.15960665366,6.92629477913,13.0859014328
78,6.03262935135,6.84096011707,12.8735894684
79,5.90826962452,6.75667681144,12.664946436
80,5.78647351311,6.67343190911,12.4599054222
81,5.18377804547,6.10068510856,11.284463154
82,2.63753036289,3.59365347145,6.23118383434
83,2.41254950085,3.32620861956,5.73875812041
84,2.20675946558,3.07866739761,5.28542686319
85,2.01852328302,2.84954854887,4.86807183189
86,1.84634361273,2.63748105387,4.4838246666
87,0.310344384599,0.6954148633,1.0057592479
88,0.310344384599,0.6954148633,1.0057592479
89,0.310344384599,0.6954148633,1.0057592479
90,0.310344384599,0.6954148633,1.0057592479
91,0.310344384599,0.6954148633,1.0057592479
92,0.310344384599,0.6954148633,1.0057592479
93,0.310344384599,0.6954148633,1.0057592479
94,0.310344384599,0.6954148633,1.0057592479
95,0.310344384599,0.6954148633,1.0057592479
96,0.310344384599,0.6954148633,1.0057592479
97,0.310344384599,0.6954148633,1.0057592479
98,0.310344384599,0.6954148633,1.0057592479
99,0.310344384599,0.6954148633,1.0057592479
