age,men,women,total
0,12.8664391552,12.8664391552,25.7328783104
1,12.4178889683,12.4289030611,24.8467920294
2,12.066388216,12.0775737821,24.143961998
3,11.9494824073,11.961038177,23.9105205843
4,12.0374099971,12.0495329137,24.0869429108
5,11.8340758112,11.8464679406,23.6805437518
6,11.6328107059,11.6454579582,23.278268664
7,11.4318090336,11.4446956031,22.8765046367
8,20.0649959454,23.1043748883,43.1693708337
9,19.8697029488,21.815057188,41.6847601368
10,20.0233078327,21.9650983149,41.9884061476
11,20.0257113988,21.9681742899,41.9938856887
12,20.0281152534,21.9712506957,41.9993659491
13,20.0305193965,21.9743275323,42.0048469289
14,18.8506884751,21.1162799099,39.966968385
15,18.8501228583,21.1160687196,39.9661915779
16,18.841827394,21.1131120856,39.9549394797
17,18.8335355804,21.1101558656,39.943691446
18,18.8252474157,21.1072000596,39.9324474753
19,18.3947180463,21.0917717095,39.4864897558
20,18.3871747033,21.0890293953,39.4762040985
21,18.3744850148,21.0856546781,39.4601396929
22,18.3618040839,21.082280501,39.4440845849
23,8.40093515146,9.32781533869,17.7287504902
24,9.71938502699,10.6499876367,20.3693726637
25,9.7166619381,10.6496680508,20.3663299889
26,9.71267567508,10.6490288981,20.3617045732
27,9.70869104743,10.6483897838,20.3570808313
28,9.70470805448,10.6477507079,20.3524587624
29,10.3763746657,11.7167852405,22.0931599062
30,10.3750245354,11.7164336315,22.0914581668
31,10.3709746714,11.7138552426,22.084829914
32,10.3669263883,11.7112774211,22.0782038094
33,10.3628796855,11.7087001668,22.0715798523
34,10.1618985439,11.7887549397,21.9506534836
35,10.1592537526,11.7865143368,21.9457680895
36,10.1530502803,11.782269791,21.9353200713
37,10.146850596,11.7780267736,21.9248773696
38,13.9573428421,15.9456037413,29.9029465835
39,12.4214784265,13.9213088836,26.34278731
40,12.4171253371,13.9189410298,26.3360663668
41,12.405811271,13.9103067965,26.3161180675
42,12.3945075139,13.9016779193,26.2961854332
43,12.3832140565,13.8930543948,26.2762684512
44,11.2141658659,12.1089518662,23.3231177321
45,11.20787568,12.1034990754,23.3113747554
46,11.1901383245,12.0921139306,23.2822522551
47,11.1724290398,12.0807394951,23.2531685349
48,11.1547477815,12.069375759,23.2241235405
49,10.7226288033,12.2429617108,22.9655905141
50,10.7116677171,12.2369558129,22.94862353
51,10.6831121443,12.2194369946,22.9025491389
52,10.654632696,12.2019432568,22.8565759528
53,10.6262291693,12.1844745637,22.810703733
54,12.6263026823,13.0198257928,25.6461284752
55,12.605528862,13.007567175,25.613096037
56,12.552035762,12.972780268,25.52481603
57,12.4987696666,12.9380863937,25.4368560603
58,12.4457296123,12.9034853032,25.3492149156
59,10.5446777628,12.4475195767,22.9921973394
60,10.5172339448,12.4259298823,22.9431638271
61,10.45149793,12.3718623931,22.8233603232
62,10.386172786,12.3180301615,22.7042029475
63,10.3212559445,12.2644321638,22.5856881083
64,8.54097941698,10.5929049198,19.1338843368
65,8.50974326473,10.5651380404,19.0748813051
66,8.4054034006,10.490013829,18.8954172296
67,8.30234287088,10.4154237939,18.7177666648
68,8.20054598934,10.3413641369,18.5419101263
69,5.86262726505,7.73887672755,13.6015039926
70,5.81199998421,7.70404324924,13.5160432335
71,5.69616315077,7.61258057224,13.308743723
72,5.58263501865,7.5222037434,13.1048387621
73,2.30633013993,2.3988825499,4.70521268983
74,1.56610901196,1.65716562014,3.2232746321
75,1.54826566629,1.64489553422,3.19316120051
76,1.49907251305,1.6126005955,3.11167310855
77,1.4514423773,1.58093971715,3.03238209445
78,1.40532559719,1.54990045038,2.95522604757
79,0.82562256932,1.01492096936,1.84054353868
80,0.808602760675,1.00241674586,1.81101950653
81,0.724381996875,0.916384402706,1.64076639958
82,0.648933324144,0.837735779048,1.48666910319
83,0.581343077273,0.765837167704,1.34718024498
84,0.295790059704,0.451122021103,0.746912080807
85,0.270559221208,0.417548872475,0.688108093683
86,0.247480568664,0.386474285779,0.633954854442
87,0.226370521,0.357712314448,0.584082835448
88,0.207061156576,0.331090850327,0.538152006903
89,0.0348040672217,0.0872974985288,0.122101565751
90,0.0348040672217,0.0872974985288,0.122101565751
91,0.0348040672217,0.0872974985288,0.122101565751
92,0.0348040672217,0.0872974985288,0.122101565751
93,0.0348040672217,0.0872974985288,0.122101565751
94,0.0348040672217,0.0872974985288,0.122101565751
95,0.0348040672217,0.0872974985288,0.122101565751
96,0.0348040672217,0.0872974985288,0.122101565751
97,0.0348040672217,0.0872974985288,0.122101565751
98,0.0348040672217,0.0872974985288,0.122101565751
99,0.0348040672217,0.0872974985288,0.122101565751
