age,men,women,total
0,16.7353373147,16.7353373147,33.4706746293
1,16.4658847615,16.4804892392,32.9463740007
2,16.3241625837,16.3392951152,32.6634576989
3,16.1863633226,16.2020163761,32.3883796986
4,16.052476859,16.0686433631,32.1211202222
5,15.5574144507,15.5737054985,31.1311199493
6,15.1268761346,15.143322153,30.2701982876
7,14.6922586368,14.7088205661,29.4010792029
8,14.2576446303,14.2742876843,28.5319323146
9,13.8230341805,13.8397235715,27.662757752
10,13.5279230317,13.5447979793,27.072721011
11,13.2131722938,13.2304485544,26.4436208483
12,12.8986289189,12.9162689978,25.8148979167
13,12.5842930299,12.6022594666,25.1865524965
14,12.2701647499,12.2884201181,24.558584868
15,12.2192864011,12.2382004681,24.4574868692
16,12.3672207858,12.3905777726,24.7577985583
17,12.219633608,12.2468769214,24.4665105294
18,12.0724865518,12.1035181127,24.1760046645
19,11.9257794304,11.9605015587,23.8862809891
20,19.9770825112,23.0510596575,43.0281421688
21,19.7683992515,21.7610166801,41.5294159315
22,19.9068752783,21.9069608224,41.8138361007
23,19.8955247272,21.9065225605,41.8020472877
24,19.884180648,21.9060843073,41.7902649553
25,19.872843037,21.9056460629,41.7784890999
26,18.6869605622,21.0462801827,39.7332407449
27,18.671073945,21.0420703794,39.7131443243
28,18.6552008337,21.0378614181,39.6930622518
29,18.6393412168,21.0336532988,39.6729945156
30,18.623495083,21.0294460212,39.6529411041
31,18.1853799258,21.0088195682,39.194199494
32,18.1657357867,21.0008350989,39.1665708856
33,18.1461128674,20.9928536642,39.1389665316
34,18.1265111452,20.9848752628,39.111386408
35,8.29004611924,9.28267532328,17.5727214425
36,9.58398924504,10.5943146088,20.1783038539
37,9.57420760921,10.589863795,20.1640714042
38,9.56443595674,10.585414851,20.1498508077
39,9.55467427744,10.580967776,20.1356420535
40,9.54492256113,10.5765225693,20.1214451305
41,10.1935776941,11.6289755738,21.8225532679
42,10.1803142386,11.6192043029,21.7995185415
43,10.167068041,11.6094412424,21.7765092834
44,10.1538390788,11.5996863853,21.753525464
45,10.1406273295,11.5899397247,21.7305670542
46,9.92474019091,11.6562229766,21.5809631675
47,9.90298281737,11.6410648846,21.5440477019
48,9.88127314113,11.6259265045,21.5071996457
49,9.85961105762,11.6108078109,21.4704188685
50,14.9392008955,17.5232145217,32.4624154172
51,13.2524121927,15.2698606236,28.5222728163
52,13.2050404453,15.2385411232,28.4435815685
53,13.1578380318,15.2072858612,28.365123893
54,13.110804347,15.1760947058,28.2868990527
55,13.0639387875,15.1449675255,28.208906313
56,11.7683790726,13.1583383173,24.9267173899
57,11.6998931582,13.1108039172,24.8106970754
58,11.6318057965,13.0634412348,24.6952470314
59,11.5641146683,13.0162496498,24.5803643181
60,11.4968174677,12.969228544,24.4660460116
61,10.9643030914,13.0861806881,24.0504837795
62,10.866726387,13.010587249,23.877313636
63,10.7700180654,12.9354304819,23.7054485473
64,10.6741703986,12.8607078642,23.5348782628
65,10.5791757271,12.7864168881,23.3655926153
66,12.3839495728,13.5423549727,25.9263045455
67,12.1801987597,13.4101014384,25.5903001982
68,11.9798002208,13.2791394814,25.2589397022
69,11.7826988016,13.1494564882,24.9321552898
70,11.5888402553,13.0210399685,24.6098802238
71,9.58779027259,12.3792618731,21.9670521457
72,9.33796722906,12.1790698857,21.5170371147
73,9.09465366804,11.9821153152,21.0767689832
74,8.85767997602,11.7883458075,20.6460257835
75,8.62688095901,11.5977098552,20.2245908142
76,6.85234801579,9.77617902646,16.6285270423
77,6.55327922797,9.51608965977,16.0693688877
78,6.26726321266,9.26291981435,15.530183027
79,5.9937302853,9.01648540049,15.0102156858
80,1.33505108649,1.64446068606,2.97951177255
81,0.845285311739,1.11667135528,1.96195666702
82,0.74215149467,1.00871375142,1.75086524609
83,0.651601102481,0.91119327767,1.56279438015
84,0.572098823224,0.823100892701,1.39519971593
85,0.502296669371,0.743525107316,1.24582177669
86,0.305557706122,0.469550106469,0.775107812591
87,0.270613316634,0.426072717031,0.696686033665
88,0.239665260186,0.386621060664,0.62628632085
89,0.212256505535,0.350822379783,0.563078885318
90,0.187982288743,0.318338431809,0.506320720553
91,0.101018356301,0.192943779564,0.293962135866
92,0.0904966965455,0.176384393938,0.266881090484
93,0.0810709299329,0.16124621636,0.242317146293
94,0.0726269127059,0.147407271754,0.22003418446
95,0.0650623898549,0.134756053546,0.199818443401
96,0.0331040463576,0.0793790453053,0.112483091663
97,0.0302802772016,0.0734715427642,0.103751819966
98,0.027697375043,0.0680036850454,0.0957010600885
99,0.0253347939706,0.0629427531501,0.0882775471206
