age,men,women,total
0,30.7008189979,30.7008189979,61.4016379959
1,30.3576133727,30.3845391707,60.7421525434
2,30.2459438658,30.2739819166,60.5199257824
3,30.1348667429,30.1640087232,60.2988754661
4,36.4878661795,37.1915520284,73.6794182079
5,36.1273082359,35.1108446835,71.2381529194
6,36.4065942928,35.3523325079,71.7589268007
7,36.41205703,35.357636843,71.769693873
8,36.4175205869,35.362941974,71.7804625608
9,36.4229849636,35.3682479009,71.7912328645
10,34.2786390787,33.9875380033,68.266177082
11,34.2776105447,33.9871980837,68.2648086284
12,34.2765820415,33.9868581675,68.2634402091
13,34.2755535692,33.9865182548,68.262071824
14,34.2745251278,33.9861783454,68.2607034732
15,33.5044136493,33.9657522465,67.4701658958
16,33.4906740918,33.9613360804,67.4520101723
17,33.4769401686,33.9569204886,67.4338606572
18,33.4632118775,33.9525054708,67.4157173483
19,27.2935238528,26.7735046314,54.0670284842
20,31.5858420289,30.5694355703,62.1552775992
21,31.576992595,30.5685182395,62.1455108345
22,31.5681456404,30.5676009363,62.1357465767
23,31.5593011645,30.5666836606,62.1259848251
24,31.5504591665,30.5657664124,62.116225579
25,33.7384685993,33.6355797683,67.3740483676
26,33.7340786914,33.6345703981,67.3686490895
27,33.7296893547,33.6335610582,67.3632504128
28,33.725300589,33.6325517486,67.3578523376
29,33.7209123945,33.6315424692,67.3524548637
30,33.0755262011,33.8679252194,66.9434514205
31,33.0669177837,33.8614881894,66.928405973
32,33.0583116068,33.8550523828,66.9133639896
33,33.0497076697,33.8486177994,66.8983254692
34,36.4172191385,36.7027576318,73.1199767703
35,32.4212344703,32.0487926145,64.4700270848
36,32.4098724949,32.0433414852,64.4532139801
37,32.3985145013,32.0378912831,64.4364057843
38,32.387160488,32.0324420079,64.419602496
39,32.3758104538,32.0269936596,64.4028041135
40,29.3357985233,27.9267631718,57.262561695
41,29.3193436547,27.9141874511,57.2335311057
42,29.3028980158,27.9016173934,57.2045154092
43,29.2864616016,27.8890529961,57.1755145977
44,29.2700344067,27.8764942568,57.1465286635
45,28.1649464271,28.2913022336,56.4562486608
46,28.1361551288,28.277423674,56.4135788028
47,28.1073932621,28.2635519226,56.3709451847
48,28.0786607969,28.2496869761,56.328347773
49,28.0499577031,28.2358288312,56.2857865343
50,33.384459869,30.2000737916,63.5845336606
51,33.3295330397,30.1716393742,63.5011724138
52,33.2746965804,30.1432317287,63.4179283091
53,33.2199503426,30.11485083,63.3348011726
54,33.1652941778,30.0864966529,63.2517908307
55,28.1727072876,29.073768375,57.2464756626
56,28.0993843596,29.0233411577,57.1227255173
57,28.0262522634,28.9730014044,56.9992536678
58,27.9533105025,28.9227489632,56.8760594657
59,27.8805585815,28.8725836827,56.7531422642
60,23.1562279167,25.0030607366,48.1592886533
61,23.0715407367,24.9375209269,48.0090616636
62,22.9871632755,24.8721529149,47.8593161904
63,22.9030944004,24.8069562501,47.7100506505
64,22.8193329828,24.7419304835,47.5612634663
65,16.4558052735,18.5991414449,35.0549467183
66,16.3136995865,18.5154248006,34.8291243871
67,16.1728210668,18.4320849736,34.6049060403
68,16.0331591171,18.3491202676,34.3822793847
69,23.2197938737,20.4308881524,43.6506820261
70,15.9490705715,14.2190888838,30.1681594553
71,15.7673560311,14.1138070459,29.8811630769
72,15.5877118416,14.0093047421,29.5970165837
73,15.4101144148,13.9055762006,29.3156906154
74,15.234540431,13.8026156922,29.0371561232
75,9.13861316127,9.15110902723,18.2897221885
76,8.95022508533,9.03836378302,17.9885888684
77,8.76572053817,8.92700760435,17.6927281425
78,8.58501946271,8.81702337736,17.4020428401
79,8.40804345224,8.7083941991,17.1164376513
80,4.67699873211,5.5422023658,10.2192010979
81,4.27805158772,5.12974370705,9.40779529477
82,3.91313456246,4.74798081399,8.66111537644
83,3.57934489333,4.39462926364,7.97397415697
84,3.2740274225,4.06757464308,7.34160206558
85,0.550317946556,1.07248234456,1.62280029112
86,0.550317946556,1.07248234456,1.62280029112
87,0.550317946556,1.07248234456,1.62280029112
88,0.550317946556,1.07248234456,1.62280029112
89,0.550317946556,1.07248234456,1.62280029112
90,0.550317946556,1.07248234456,1.62280029112
91,0.550317946556,1.07248234456,1.62280029112
92,0.550317946556,1.07248234456,1.62280029112
93,0.550317946556,1.07248234456,1.62280029112
94,0.550317946556,1.07248234456,1.62280029112
95,0.550317946556,1.07248234456,1.62280029112
96,0.550317946556,1.07248234456,1.62280029112
97,0.550317946556,1.07248234456,1.62280029112
98,0.550317946556,1.07248234456,1.62280029112
99,0.550317946556,1.07248234456,1.62280029112
