age,men,women,total
0,30.7011703357,30.7011703357,61.4023406715
1,30.4599892824,30.4870058831,60.9469951655
2,30.4490393682,30.4772656889,60.9263050571
3,30.2659960073,30.2952647965,60.5612608038
4,30.2087655842,30.2391889349,60.4479545191
5,30.1451812164,30.176747939,60.3219291554
6,30.0863283344,30.119038347,60.2053666814
7,30.0276750069,30.0615238686,60.0891988755
8,30.1091838088,30.1443304818,60.2535142906
9,30.1325528673,30.1689337334,60.3014866008
10,30.1563931659,30.1940107333,60.3504038992
11,30.1797994245,30.2192595987,60.3990590233
12,30.2036760535,30.2449823995,60.448658453
13,30.4428099683,30.4862727847,60.929082753
14,31.205580047,31.2520072437,62.4575872907
15,31.2323686588,31.2807128167,62.5130814754
16,31.2470097658,31.3060235092,62.553033275
17,31.2623052653,31.3320036544,62.5943089197
18,36.3421778144,37.1009063652,73.4430841796
19,35.9726210752,35.0256206059,70.9982416811
20,36.2347582813,35.2615843152,71.4963425965
21,36.2140978577,35.260878886,71.4749767437
22,36.1934492144,35.2601734709,71.4536226853
23,36.1728123445,35.2594680699,71.4322804144
24,34.0186797107,33.8772438727,67.8959235833
25,33.9941820967,33.8714839924,67.8656660891
26,33.9652821289,33.8647088148,67.8299909438
27,33.9364067303,33.8579349925,67.7943417228
28,33.9075558799,33.8511625251,67.758718405
29,33.1185049006,33.8243888169,66.9428937175
30,33.0913422941,33.8179612832,66.9093035773
31,33.0555964952,33.8051086585,66.8607051538
32,33.0198893096,33.7922609186,66.8121502281
33,26.9138822569,26.6404789946,53.5543612515
34,31.1256151778,30.4099431997,61.5355583776
35,31.1047482869,30.4023386607,61.5070869476
36,31.0730020784,30.3895662299,61.4625683083
37,31.0412882709,30.376799165,61.4180874359
38,31.0096068312,30.3640374637,61.3736442948
39,33.1355480712,33.4005553537,66.5361034248
40,33.1110059231,33.3875252281,66.4985311511
41,33.0679232718,33.3594712907,66.4273945625
42,33.0248966779,33.3314409257,66.3563376036
43,32.9819260684,33.3034341133,66.2853601816
44,32.3127944242,33.5103363689,65.8231307931
45,32.2749498533,33.4831840362,65.7581338895
46,32.2041955437,33.4396415279,65.6438370716
47,32.1335963443,33.3961556436,65.5297519879
48,38.9890245588,40.36112561,79.3501501688
49,34.6437633217,35.2041336289,69.8478969506
50,34.5768151649,35.1650367102,69.7418518751
51,34.45321773,35.0929108795,69.5461286095
52,34.3300621035,35.0209329837,69.3509950872
53,34.2073467061,34.9491027193,69.1564494254
54,30.8953898587,30.4174394047,61.3128292633
55,30.795744281,30.3602151338,61.1559594149
56,30.6165288857,30.2505390807,60.8670679664
57,30.4383564318,30.1412592315,60.5796156633
58,30.2612208499,30.032374155,60.2935950049
59,28.9655019412,30.3828376769,59.3483396181
60,28.8130992942,30.2867183338,59.099817628
61,28.5566774086,30.1117645217,58.6684419303
62,28.3025375469,29.9378213452,58.2403588921
63,28.0506594003,29.7648829663,57.8155423666
64,33.1220415516,31.6671317712,64.7891733228
65,32.8608639248,31.4996563305,64.3605202553
66,32.3202102582,31.1920332556,63.5122435138
67,31.7884518655,30.8874144027,62.6758662682
68,31.2654423945,30.5857704326,61.8512128271
69,26.1649333473,29.2951749507,55.460108298
70,25.7768567596,29.0364194578,54.8132762174
71,25.1052053546,28.5668552319,53.6720605864
72,24.4510547493,28.1048845924,52.5559393417
73,23.8139489364,27.6503847393,51.4643336758
74,19.3136057149,23.5983695268,42.9119752417
75,18.8594472183,23.2570854842,42.1165327025
76,18.0363319875,22.6383447044,40.6746766919
77,17.2491413877,22.0360651511,39.2852065388
78,13.3152303326,13.9283852999,27.2436156325
79,9.21669797602,10.2185521258,19.4352501018
80,8.84679237838,9.97283519702,18.8196275754
81,7.76738941925,9.00868098415,16.7760704034
82,6.81968512539,8.13773931593,14.9574244413
83,5.987610856,7.35099858576,13.3386094418
84,3.64239054303,4.64229403235,8.28468457538
85,3.22583710237,4.21244677484,7.43828387721
86,2.85692181772,3.82240067243,6.67932249015
87,2.53019666324,3.46847038824,5.99866705148
88,2.24083666377,3.14731182444,5.38814848821
89,1.20418597958,1.90757438687,3.11176036645
90,1.078762882,1.74385695605,2.82261983804
91,0.966403342431,1.59419056164,2.56059390407
92,0.865746713989,1.45736927446,2.32311598845
93,0.775574069205,1.33229066416,2.10786473336
94,0.394615691154,0.784795622955,1.17941131411
95,0.360955044202,0.726390005716,1.08734504992
96,0.330165644335,0.672331018384,1.00249666272
97,0.302002574699,0.622295178519,0.924297753217
98,0.276241809799,0.575983077708,0.852224887507
99,0.0464323617074,0.151867325326,0.198299687033
